variant_id,category,sample_min,enter_ratio,persistence_min,noise_sigma_mph,noise_seed,baseline_episode_id,link_id,matched,iou,variant_episode_id,delta_t0_min,delta_T2_min,delta_t3_min,delta_P_min
noise_s3_r10,noise,5,0.7,15,3.0,2212819897,L405S-115-2025-06-03-E1,L405S-115,True,0.9901497632908138,noise_s3_r10:L405S-115:E3,-1.2138611,-20.0,0.9255564833333333,2.139417583333323
noise_s3_r10,noise,5,0.7,15,3.0,2212819897,L405S-115-2025-06-04-E1,L405S-115,True,0.9819715632723949,noise_s3_r10:L405S-115:E4,-1.4221796333333332,35.0,-1.75145045,-0.32927081666666247
noise_s3_r10,noise,5,0.7,15,3.0,2212819897,L405S-115-2025-06-05-E1,L405S-115,True,0.9659612648137657,noise_s3_r10:L405S-115:E5,-0.5709052,0.0,5.014178650000001,5.585083850000014
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-012-2025-06-02-E1,L405S-012,True,0.7882786569269059,noise_s5_r01:L405S-012:E1,25.351233733333334,-10.0,5.058963833333333,-20.292269900000008
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-012-2025-06-03-E1,L405S-012,True,0.9554621206297718,noise_s5_r01:L405S-012:E2,-8.343179266666667,0.0,-0.8143306,7.528848666666645
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-012-2025-06-03-E2,L405S-012,True,0.8014571506931185,noise_s5_r01:L405S-012:E3,-2.40070865,0.0,3.95983465,6.360543299999998
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-012-2025-06-04-E1,L405S-012,True,0.9748671097781136,noise_s5_r01:L405S-012:E4,0.5897408666666667,-55.0,-3.13671555,-3.7264564166666503
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-012-2025-06-05-E1,L405S-012,True,0.9658710507332627,noise_s5_r01:L405S-012:E5,5.6329801,0.0,0.017481233333333335,-5.615498866666684
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-018-2025-06-02-E1,L405S-018,False,0.0,,,,,
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-018-2025-06-03-E1,L405S-018,True,0.9475545954175246,noise_s5_r01:L405S-018:E2,3.0345880500000004,-5.0,1.7159976666666668,-1.318590383333329
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-018-2025-06-03-E2,L405S-018,True,0.9938016326289222,noise_s5_r01:L405S-018:E3,0.6194210000000001,-10.0,-0.2210708,-0.8404918000000183
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-018-2025-06-04-E1,L405S-018,True,0.7221181706819261,noise_s5_r01:L405S-018:E5,-8.8683122,-10.0,3.6856408833333334,12.553953083333338
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-018-2025-06-05-E1,L405S-018,True,0.9111538781973116,noise_s5_r01:L405S-018:E6,-2.3643536666666667,-45.0,10.104526683333335,12.468880349999978
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-018-2025-06-05-E2,L405S-018,True,0.903035411292774,noise_s5_r01:L405S-018:E7,-0.8650617833333333,5.0,-2.068638733333333,-1.203576949999996
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-028-2025-06-03-E1,L405S-028,True,0.5711753178158506,noise_s5_r01:L405S-028:E1,24.94619296666667,25.0,2.6512862166666666,-22.294906749999996
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-028-2025-06-03-E2,L405S-028,True,0.8420425926794765,noise_s5_r01:L405S-028:E2,17.835574883333333,-20.0,6.283193466666666,-11.552381416666657
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-028-2025-06-04-E1,L405S-028,True,0.9723208787761688,noise_s5_r01:L405S-028:E3,0.5609389333333333,25.0,2.2833834666666664,1.7224445333333271
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-028-2025-06-04-E2,L405S-028,True,0.9303294767693239,noise_s5_r01:L405S-028:E4,-3.4201943333333333,0.0,3.7888492499999997,7.209043583333341
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-028-2025-06-05-E1,L405S-028,True,0.954178149660331,noise_s5_r01:L405S-028:E5,-1.7045351333333334,5.0,-2.1613065333333332,-0.45677140000000005
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-030-2025-06-02-E1,L405S-030,True,0.7093847134581976,noise_s5_r01:L405S-030:E1,5.20868495,0.0,-7.517149916666667,-12.72583486666667
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-030-2025-06-03-E1,L405S-030,True,0.9437115015975341,noise_s5_r01:L405S-030:E2,0.5734146833333333,0.0,2.3347346,1.7613199166666704
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-030-2025-06-04-E1,L405S-030,True,0.9693083753350437,noise_s5_r01:L405S-030:E4,-1.2410658666666667,0.0,0.5509377166666667,1.7920035833333392
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-058-2025-06-03-E1,L405S-058,True,0.6765639842904744,noise_s5_r01:L405S-058:E1,16.45477088333333,15.0,-38.106397,-54.56116788333333
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-058-2025-06-04-E1,L405S-058,True,0.9342607429950714,noise_s5_r01:L405S-058:E2,9.097124283333333,5.0,1.0875789666666666,-8.00954531666668
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-058-2025-06-04-E2,L405S-058,True,0.945056721289393,noise_s5_r01:L405S-058:E4,3.0361647,-10.0,-0.2122125,-3.2483772000000033
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-058-2025-06-05-E1,L405S-058,True,0.9469803297809664,noise_s5_r01:L405S-058:E5,5.996493766666666,-10.0,-2.041819133333333,-8.038312900000024
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-115-2025-06-02-E1,L405S-115,True,0.9828938893113047,noise_s5_r01:L405S-115:E1,0.26011408333333336,5.0,1.1082914,0.8481773166666562
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-115-2025-06-02-E2,L405S-115,True,0.7950149715116934,noise_s5_r01:L405S-115:E2,0.6457111833333333,0.0,13.169516816666667,12.523805633333344
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-115-2025-06-03-E1,L405S-115,True,0.9984964066785164,noise_s5_r01:L405S-115:E3,-0.30093118333333335,-20.0,-0.022876733333333333,0.2780544500000115
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-115-2025-06-04-E1,L405S-115,True,0.9889450830845478,noise_s5_r01:L405S-115:E4,-1.6382457166666666,5.0,-0.3101916333333333,1.3280540833333454
noise_s5_r01,noise,5,0.7,15,5.0,3384425193,L405S-115-2025-06-05-E1,L405S-115,True,0.9791936943700016,noise_s5_r01:L405S-115:E5,0.4203787333333333,10.0,-2.8773199333333332,-3.297698666666644
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-012-2025-06-02-E1,L405S-012,True,0.9892940918872608,noise_s5_r02:L405S-012:E1,-0.6121721833333333,0.0,-0.8779438833333334,-0.26577169999998596
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-012-2025-06-03-E1,L405S-012,True,0.9452757808217637,noise_s5_r02:L405S-012:E2,4.367645283333333,-5.0,6.799837216666666,2.432191933333332
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-012-2025-06-03-E2,L405S-012,True,0.9239756241019231,noise_s5_r02:L405S-012:E3,1.9106859500000002,0.0,-0.04128403333333333,-1.951969983333336
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-012-2025-06-04-E1,L405S-012,True,0.9113061858738222,noise_s5_r02:L405S-012:E4,-12.727472016666667,5.0,1.7030693833333332,14.430541400000028
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-012-2025-06-05-E1,L405S-012,True,0.9753136514975189,noise_s5_r02:L405S-012:E5,-2.7168003833333336,-5.0,1.4733314166666667,4.190131799999985
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-018-2025-06-02-E1,L405S-018,True,0.6515204324195377,noise_s5_r02:L405S-018:E2,-2.83780815,-5.0,8.646910433333334,11.484718583333335
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-018-2025-06-03-E1,L405S-018,True,0.8374038661195999,noise_s5_r02:L405S-018:E3,6.211374533333333,0.0,-8.237819716666667,-14.449194250000005
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-018-2025-06-03-E2,L405S-018,True,0.9252463742333534,noise_s5_r02:L405S-018:E4,-0.21797238333333332,-15.0,-9.9348313,-9.716858916666666
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-018-2025-06-04-E1,L405S-018,True,0.9167119748256631,noise_s5_r02:L405S-018:E6,1.9665655499999999,0.0,-0.7505692833333334,-2.7171348333333354
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-018-2025-06-05-E1,L405S-018,True,0.892462312627994,noise_s5_r02:L405S-018:E7,8.260807516666667,-10.0,-5.490417949999999,-13.751225466666654
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-018-2025-06-05-E2,L405S-018,True,0.728670753775211,noise_s5_r02:L405S-018:E8,-1.2181010833333334,0.0,9.725734600000001,10.943835683333344
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-028-2025-06-03-E1,L405S-028,True,0.444895400071286,noise_s5_r02:L405S-028:E1,32.85249928333334,25.0,-1.4001202833333333,-34.25261956666665
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-028-2025-06-03-E2,L405S-028,True,0.9715235126473803,noise_s5_r02:L405S-028:E2,-2.3436135833333336,-20.0,1.9477874166666667,4.291401000000006
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-028-2025-06-04-E1,L405S-028,True,0.9451720615654138,noise_s5_r02:L405S-028:E3,4.250093116666666,15.0,1.33188885,-2.9182042666666863
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-028-2025-06-04-E2,L405S-028,True,0.9672496476969158,noise_s5_r02:L405S-028:E4,1.6242715166666666,10.0,1.5801701,-0.04410141666665979
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-028-2025-06-05-E1,L405S-028,True,0.916106697674532,noise_s5_r02:L405S-028:E5,5.75109855,-5.0,-1.1837096,-6.934808149999996
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-030-2025-06-02-E1,L405S-030,True,0.7253466263595659,noise_s5_r02:L405S-030:E1,-2.91984075,-15.0,-9.908977516666665,-6.989136766666668
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-030-2025-06-03-E1,L405S-030,True,0.8161341655212337,noise_s5_r02:L405S-030:E2,-6.0803704000000005,-15.0,-4.1077655,1.9726049000000057
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-030-2025-06-04-E1,L405S-030,True,0.7872990095787699,noise_s5_r02:L405S-030:E4,4.299314666666667,0.0,-7.738578166666667,-12.03789283333334
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-058-2025-06-03-E1,L405S-058,True,0.7433048287318754,noise_s5_r02:L405S-058:E1,13.414510166666668,-50.0,-29.88799065,-43.30250081666669
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-058-2025-06-04-E1,L405S-058,True,0.9132175410974674,noise_s5_r02:L405S-058:E2,9.040776366666668,30.0,-4.3096778,-13.350454166666683
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-058-2025-06-04-E2,L405S-058,True,0.9233376091698121,noise_s5_r02:L405S-058:E3,4.0056218999999995,-20.0,0.5705830833333334,-3.4350388166666757
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-058-2025-06-05-E1,L405S-058,True,0.8799071115477836,noise_s5_r02:L405S-058:E4,-16.63269135,-20.0,4.059588733333333,20.692280083333312
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-115-2025-06-02-E1,L405S-115,True,0.9479363057167557,noise_s5_r02:L405S-115:E1,2.0249873833333334,5.0,-2.0821526666666665,-4.107140050000004
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-115-2025-06-02-E2,L405S-115,True,0.9467886931680447,noise_s5_r02:L405S-115:E2,-0.9663313,-5.0,2.0813147666666665,3.047646066666676
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-115-2025-06-03-E1,L405S-115,True,0.970780956304999,noise_s5_r02:L405S-115:E3,0.32789318333333334,55.0,6.13507265,5.807179466666668
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-115-2025-06-04-E1,L405S-115,True,0.9933548592824671,noise_s5_r02:L405S-115:E4,0.9619194833333334,-30.0,0.19973239999999998,-0.7621870833333144
noise_s5_r02,noise,5,0.7,15,5.0,1341183672,L405S-115-2025-06-05-E1,L405S-115,True,0.980681508079258,noise_s5_r02:L405S-115:E5,0.18458491666666665,0.0,-2.877302483333333,-3.061887400000005
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-012-2025-06-02-E1,L405S-012,True,0.941320764127031,noise_s5_r03:L405S-012:E1,-8.307305366666666,-5.0,0.3310101166666667,8.638315483333345
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-012-2025-06-03-E1,L405S-012,True,0.9541646663364266,noise_s5_r03:L405S-012:E2,3.794279566666667,20.0,-5.247589700000001,-9.041869266666671
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-012-2025-06-03-E2,L405S-012,True,0.8878403007439988,noise_s5_r03:L405S-012:E3,-1.2379361666666666,0.0,2.0056262,3.2435623666666666
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-012-2025-06-04-E1,L405S-012,True,0.9825077153432062,noise_s5_r03:L405S-012:E4,1.6902669333333333,40.0,-0.90331605,-2.5935829833333024
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-012-2025-06-05-E1,L405S-012,True,0.9484133994332595,noise_s5_r03:L405S-012:E5,6.129178666666666,-50.0,-2.4107067,-8.53988536666666
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-018-2025-06-02-E1,L405S-018,False,0.0,,,,,
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-018-2025-06-03-E1,L405S-018,True,0.9367623544116278,noise_s5_r03:L405S-018:E2,0.4642667166666667,50.0,-5.1553812,-5.619647916666679
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-018-2025-06-03-E2,L405S-018,True,0.8970248616928683,noise_s5_r03:L405S-018:E3,13.605745299999999,-10.0,0.39861796666666666,-13.207127333333348
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-018-2025-06-04-E1,L405S-018,True,0.7327308055107562,noise_s5_r03:L405S-018:E5,-7.77720345,-5.0,4.122416183333333,11.899619633333332
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-018-2025-06-05-E1,L405S-018,True,0.8946839244555297,noise_s5_r03:L405S-018:E6,6.052045433333333,-40.0,-7.41509465,-13.467140083333323
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-018-2025-06-05-E2,L405S-018,True,0.8694520643931041,noise_s5_r03:L405S-018:E7,-3.3226035,0.0,-0.9480009500000001,2.374602550000003
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-028-2025-06-03-E1,L405S-028,True,0.8551652473893547,noise_s5_r03:L405S-028:E1,-0.4738175833333333,-10.0,9.976793916666667,10.450611500000004
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-028-2025-06-03-E2,L405S-028,True,0.8524177556711037,noise_s5_r03:L405S-028:E2,3.276991833333333,5.0,21.503879316666666,18.22688748333336
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-028-2025-06-04-E1,L405S-028,True,0.9337511567941058,noise_s5_r03:L405S-028:E3,-1.6644910333333334,-5.0,-5.10227725,-3.437786216666665
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-028-2025-06-04-E2,L405S-028,True,0.9345839573700001,noise_s5_r03:L405S-028:E4,-6.6501196333333334,5.0,0.08788501666666666,6.738004650000016
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-028-2025-06-05-E1,L405S-028,True,0.5964095194769626,noise_s5_r03:L405S-028:E5,29.677021933333332,-25.0,-3.68467055,-33.36169248333333
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-030-2025-06-02-E1,L405S-030,True,0.7944981737930594,noise_s5_r03:L405S-030:E1,-0.23052798333333333,0.0,-8.81562345,-8.585095466666665
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-030-2025-06-03-E1,L405S-030,True,0.9374195841235834,noise_s5_r03:L405S-030:E2,2.0006010666666665,5.0,1.1590454666666665,-0.8415556000000013
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-030-2025-06-04-E1,L405S-030,True,0.6413197825136754,noise_s5_r03:L405S-030:E4,20.146842183333334,0.0,0.23825883333333334,-19.908583350000004
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-058-2025-06-03-E1,L405S-058,True,0.6996056288858669,noise_s5_r03:L405S-058:E2,8.178001216666667,10.0,-42.49621846666666,-50.67421968333334
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-058-2025-06-04-E1,L405S-058,True,0.9262626933655002,noise_s5_r03:L405S-058:E3,10.7994115,10.0,0.5875227333333334,-10.211888766666677
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-058-2025-06-04-E2,L405S-058,True,0.8796560102406732,noise_s5_r03:L405S-058:E4,7.0353393,0.0,-0.07968335,-7.115022650000005
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-058-2025-06-05-E1,L405S-058,True,0.9353696688943073,noise_s5_r03:L405S-058:E5,-7.42391,5.0,3.0517400833333337,10.475650083333283
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-115-2025-06-02-E1,L405S-115,True,0.9131523131734178,noise_s5_r03:L405S-115:E1,4.0886891,0.0,3.0251799,-1.0635092000000013
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-115-2025-06-02-E2,L405S-115,True,0.8408097390511915,noise_s5_r03:L405S-115:E2,-4.5138935,5.0,5.752843299999999,10.266736799999993
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-115-2025-06-03-E1,L405S-115,True,0.9825263225125972,noise_s5_r03:L405S-115:E3,3.47098685,25.0,-0.2868169166666667,-3.7578037666666564
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-115-2025-06-04-E1,L405S-115,True,0.9653712371068223,noise_s5_r03:L405S-115:E4,-2.5324027166666667,10.0,-3.6019061166666666,-1.0695034000000003
noise_s5_r03,noise,5,0.7,15,5.0,3440811864,L405S-115-2025-06-05-E1,L405S-115,True,0.9784130084589874,noise_s5_r03:L405S-115:E5,-1.3099284500000001,5.0,-2.1397825666666668,-0.8298541166666418
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-012-2025-06-02-E1,L405S-012,True,0.8878848391551967,noise_s5_r04:L405S-012:E1,8.802120416666666,-5.0,7.5844787,-1.2176417166666642
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-012-2025-06-03-E1,L405S-012,True,0.9587767829086891,noise_s5_r04:L405S-012:E2,-6.3904998,0.0,-2.0049809333333335,4.385518866666676
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-012-2025-06-03-E2,L405S-012,True,0.7924535589720835,noise_s5_r04:L405S-012:E3,1.5347099666666668,0.0,4.7878709666666674,3.253161
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-012-2025-06-04-E1,L405S-012,True,0.9424375202427482,noise_s5_r04:L405S-012:E4,-7.556808966666667,5.0,1.49927705,9.056086016666685
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-012-2025-06-05-E1,L405S-012,True,0.9606589386411374,noise_s5_r04:L405S-012:E5,-4.22650855,-40.0,2.5529026333333333,6.7794111833333215
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-018-2025-06-02-E1,L405S-018,True,0.8958667071985,noise_s5_r04:L405S-018:E1,-2.43359485,-5.0,0.06224826666666667,2.4958431166666672
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-018-2025-06-03-E1,L405S-018,True,0.40554817719191827,noise_s5_r04:L405S-018:E3,51.153113383333334,45.0,-1.67317255,-52.82628593333334
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-018-2025-06-03-E2,L405S-018,True,0.9769430518721038,noise_s5_r04:L405S-018:E4,-1.018813,50.0,2.1814726333333336,3.2002856333333263
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-018-2025-06-04-E1,L405S-018,True,0.8859090359812085,noise_s5_r04:L405S-018:E6,1.1554840333333334,0.0,-2.5665460166666665,-3.7220300500000016
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-018-2025-06-05-E1,L405S-018,True,0.9534008283885478,noise_s5_r04:L405S-018:E7,-5.987318666666667,-45.0,0.26272975,6.250048416666667
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-018-2025-06-05-E2,L405S-018,False,0.0,,,,,
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-028-2025-06-03-E1,L405S-028,True,0.9202299174912815,noise_s5_r04:L405S-028:E1,0.7067182666666666,-5.0,-4.2154789,-4.922197166666651
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-028-2025-06-03-E2,L405S-028,True,0.9346443086754895,noise_s5_r04:L405S-028:E2,9.0519062,5.0,-0.51671605,-9.568622249999992
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-028-2025-06-04-E1,L405S-028,True,0.9525698528139269,noise_s5_r04:L405S-028:E3,-0.3228681666666667,20.0,4.680069883333333,5.002938049999992
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-028-2025-06-04-E2,L405S-028,True,0.9173004824793941,noise_s5_r04:L405S-028:E4,5.328185866666667,0.0,2.8701905666666665,-2.457995299999993
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-028-2025-06-05-E1,L405S-028,True,0.961437938875734,noise_s5_r04:L405S-028:E5,-0.3288930333333333,-25.0,2.9865849166666667,3.315477949999992
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-030-2025-06-02-E1,L405S-030,True,0.9289465585507289,noise_s5_r04:L405S-030:E1,1.0178472333333333,5.0,-2.0935319833333335,-3.1113792166666654
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-030-2025-06-03-E1,L405S-030,True,0.7476567541349974,noise_s5_r04:L405S-030:E2,-11.270138316666667,10.0,-4.02198225,7.248156066666665
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-030-2025-06-04-E1,L405S-030,False,0.0,,,,,
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-058-2025-06-03-E1,L405S-058,True,0.5628289928634123,noise_s5_r04:L405S-058:E1,67.674298,75.0,10.79029,-56.88400800000002
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-058-2025-06-04-E1,L405S-058,True,0.917356810135713,noise_s5_r04:L405S-058:E3,-9.923654950000001,-35.0,-3.6101441666666667,6.313510783333314
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-058-2025-06-04-E2,L405S-058,True,0.983851367651143,noise_s5_r04:L405S-058:E5,-0.9200895,-10.0,0.050326916666666666,0.9704164166666551
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-058-2025-06-05-E1,L405S-058,True,0.9694806475470099,noise_s5_r04:L405S-058:E6,3.6613880666666665,-40.0,0.9960501666666667,-2.6653379000000132
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-115-2025-06-02-E1,L405S-115,True,0.9712698320466883,noise_s5_r04:L405S-115:E1,1.5530316666666666,5.0,0.7345027333333333,-0.818528933333349
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-115-2025-06-02-E2,L405S-115,True,0.9018138292339672,noise_s5_r04:L405S-115:E2,2.39134655,-15.0,-2.9329715,-5.324318050000003
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-115-2025-06-03-E1,L405S-115,True,0.9830048262007368,noise_s5_r04:L405S-115:E3,0.40136183333333336,10.0,3.3097876833333335,2.9084258499999827
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-115-2025-06-04-E1,L405S-115,True,0.959754607837252,noise_s5_r04:L405S-115:E4,3.70732205,0.0,3.459245166666667,-0.24807688333335243
noise_s5_r04,noise,5,0.7,15,5.0,4238212258,L405S-115-2025-06-05-E1,L405S-115,True,0.9762471635181287,noise_s5_r04:L405S-115:E5,1.1213253833333332,30.0,2.7076997,1.5863743166666744
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-012-2025-06-02-E1,L405S-012,True,0.8914962389243609,noise_s5_r05:L405S-012:E1,11.887590616666667,-5.0,-3.148226766666667,-15.035817383333328
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-012-2025-06-03-E1,L405S-012,True,0.9751238790376707,noise_s5_r05:L405S-012:E2,3.15071955,20.0,-1.7565564666666666,-4.907276016666682
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-012-2025-06-03-E2,L405S-012,True,0.6877236187363103,noise_s5_r05:L405S-012:E3,-2.98632945,0.0,8.672245516666667,11.658574966666663
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-012-2025-06-04-E1,L405S-012,True,0.9328266700141475,noise_s5_r05:L405S-012:E4,0.5818481833333333,5.0,10.053259833333334,9.471411650000023
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-012-2025-06-05-E1,L405S-012,True,0.9330315950279431,noise_s5_r05:L405S-012:E5,8.484594466666668,5.0,-2.6016662166666666,-11.086260683333338
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-018-2025-06-02-E1,L405S-018,False,0.0,,,,,
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-018-2025-06-03-E1,L405S-018,True,0.860432870090127,noise_s5_r05:L405S-018:E3,1.1398549,-10.0,-11.262854333333333,-12.402709233333336
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-018-2025-06-03-E2,L405S-018,True,0.963456468240091,noise_s5_r05:L405S-018:E4,-3.7989835333333333,-15.0,-1.2951074666666667,2.5038760666666615
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-018-2025-06-04-E1,L405S-018,True,0.7504305508244742,noise_s5_r05:L405S-018:E6,7.496684166666666,5.0,-0.6451086333333333,-8.141792799999997
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-018-2025-06-05-E1,L405S-018,True,0.9263128034775693,noise_s5_r05:L405S-018:E7,4.7987744,-40.0,4.991692583333333,0.19291818333331712
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-018-2025-06-05-E2,L405S-018,True,0.8140387597941642,noise_s5_r05:L405S-018:E8,4.400355149999999,0.0,-1.06510495,-5.465460099999993
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-028-2025-06-03-E1,L405S-028,True,0.8565754763979223,noise_s5_r05:L405S-028:E1,4.525089133333334,-5.0,-4.324892733333333,-8.84998186666665
noise_s5_r05,noise,5,0.7,15,5.0,2060028895,L405S-028-2025-06-03-E2,L405S-028,True,0.9253559289636173,noise_s5_r05:L405S-028:E2,-2.2597090166666667,10.0,-8.837483933333335,-6.577774916666677
