link_id,corridor,tmc_code,lanes,queue_peak_model_veh,queue_peak_meas_veh,peak_ratio,queue_at_AM_MD_boundary_veh,queue_at_MD_PM_boundary_veh,end_of_run_queue_veh,storage_veh,peak_over_storage,bins_over_storage,bins_at_capacity,unmet_demand_veh,residual_rmse_veh,residual_rmse_in_episode_veh,has_queue
31426,I66_WB,110+04184,2,51.70803714446515,52.486330685566855,0.9851715002566235,0.0,0.0,36.60270598309944,268.0,0.19294043710621325,0,15,53.20473046755592,2.5807949150647485,4.805178626360323,True
31427,I66_EB,110-04183,2,51.816256301817475,73.35103316142212,0.7064148120148014,22.888191003326824,0.0,0.0,428.0,0.12106601939676981,0,11,51.816256301817475,8.227370365056034,17.12663715395241,True
31428,I66_EB,110+58629,3,0.0,0.0,,0.0,0.0,0.0,300.0,0.0,0,0,0.0,0.0,,False
31429,I66_EB,110-04183,2,40.729824491000386,45.930086185189566,0.8867787516613449,22.79483614836397,0.0,0.0,268.0,0.15197695705597158,0,12,40.729824491000386,3.6493830822226316,7.5905882917781975,True
31720,I66_EB,110P58636,3,0.0,0.0,,0.0,0.0,0.0,276.0,0.0,0,0,0.0,0.0,,False
31724,I66_EB,110+58636,3,0.0,0.0,,0.0,0.0,0.0,282.0,0.0,0,0,0.0,0.0,,False
31781,I66_EB,110+58635,4,0.0,0.0,,0.0,0.0,0.0,232.0,0.0,0,0,0.0,0.0,,False
31785,I66_EB,110+58635,4,0.0,0.0,,0.0,0.0,0.0,1144.0,0.0,0,0,0.0,0.0,,False
31790,I66_EB,110+58634,4,0.0,0.0,,0.0,0.0,0.0,424.0,0.0,0,0,0.0,0.0,,False
31795,I66_EB,110N04178,4,40.34574572823385,84.86117357417073,0.4754323329381096,16.594951670659384,0.0,0.0,792.0,0.050941598141709406,0,12,48.835707208553686,21.004972839616094,40.48179658601109,True
31800,I66_EB,110+58633,4,0.0,0.0,,0.0,0.0,0.0,48.0,0.0,0,0,0.0,0.0,,False
31804,I66_EB,110N04179,4,331.3851050062003,325.71288128295055,1.0174147970473488,212.11506025731228,115.64225014138788,35.84511439803282,880.0000000000001,0.3765739829615912,0,36,570.9948425894788,19.937245465095096,23.32249611440448,True
31809,I66_EB,110+58631,4,0.0,0.0,,0.0,0.0,0.0,96.0,0.0,0,0,0.0,0.0,,False
31818,I66_EB,110+58630,5,0.0,0.0,,0.0,0.0,0.0,320.0,0.0,0,0,0.0,0.0,,False
31823,I66_EB,110+58630,4,0.0,0.0,,0.0,0.0,0.0,376.0,0.0,0,0,0.0,0.0,,False
31829,I66_EB,110+58629,4,0.0,0.0,,0.0,0.0,0.0,144.0,0.0,0,0,0.0,0.0,,False
31833,I66_EB,110+58629,3,0.0,0.0,,0.0,0.0,0.0,276.0,0.0,0,0,0.0,0.0,,False
32029,I66_WB,110+04178,4,24.621145820882475,24.69536909444436,0.9969944456680107,0.0,17.720673874339127,15.3729716680009,112.0,0.2198316591150221,0,22,26.04421584103534,1.2399279844652682,1.9062804471049863,True
32031,I66_WB,110P04178,4,70.96264641111611,99.5611401556754,0.7127544572125005,0.0,34.04095553449747,40.40609775767939,688.0,0.10314338141150597,0,21,84.32531659442179,16.802720090197887,26.44061893801896,True
32032,I66_WB,110+04179,4,0.0,0.0,,0.0,0.0,0.0,480.0,0.0,0,0,0.0,0.0,,False
32034,I66_WB,110P04179,4,0.0,0.0,,0.0,0.0,0.0,744.0,0.0,0,0,0.0,0.0,,False
32035,I66_WB,110+04180,4,0.0,0.0,,0.0,0.0,0.0,120.0,0.0,0,0,0.0,0.0,,False
32037,I66_WB,110P04181,4,52.69047078362064,93.41592179168438,0.5640416512842353,0.0,0.0,0.0,920.0,0.05727225085176157,0,11,53.43222046116466,19.682869798650955,40.9731608317705,True
