link_id,corridor,tmc_code,lanes,has_queue,restarted,identifiable_bins,unidentifiable_bins,queue_peak_meas_veh,queue_peak_fitted_veh,residual_rmse_veh,residual_mae_veh,residual_max_veh,lambda_mean_vph,lambda_peak_vph,lambda_over_mu_peak,end_of_day_queue_veh
38189,I66_EB,110P58625,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
38500,I66_EB,110+58626,4,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
38749,I66_WB,110-58627,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
38801,I66_WB,110-58627,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
38954,I66_WB,110+04184,2,True,False,17,79,88.5217219025232,87.47000318615892,2.5467215182149294,0.8259291119774965,16.854753110727582,3788.5181332589586,4038.5411011756455,1.0228946735952336,0.0
38959,I66_WB,110N58625,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39007,I66_WB,110-58625,4,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39080,I66_WB,110-58628,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39139,I66_WB,110-58627,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39141,I66_WB,110+04184,2,True,False,17,79,32.118500867287175,31.60302665795632,1.1383701736133536,0.2754277727328493,10.248901558843883,3629.4681469482734,4000.458825194094,1.0113027727104287,0.0
39142,I66_EB,110-04183,2,True,False,12,84,75.40760418463958,66.65249308012358,3.657759485845921,1.1764202822969392,21.49237788326659,3795.4605385058185,4032.7940425077463,1.0294238072560637,0.0
39143,I66_EB,110+58629,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39145,I66_WB,110P04184,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39146,I66_EB,110-04183,2,True,False,12,84,30.848565348261648,27.334436682771866,1.8007658195371705,0.4351202328762774,14.406078080513698,3959.349174091242,4000.3476695865816,1.0133864377801933,0.0
39147,I66_EB,110N04184,2,True,False,13,83,44.67706986243635,43.06385633610739,1.058133842244313,0.2845456133985283,8.37948201900443,3738.5363434883197,4000.391745096389,1.0196907170611975,1.7051775671461655e-05
39148,I66_WB,110+04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39149,I66_WB,110-58626,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39150,I66_WB,110+04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39151,I66_EB,110-04184,2,True,False,9,87,39.987177639089424,35.81441353567516,1.7692721423651603,0.33669827952176395,15.97058299890927,3961.3155928761007,4002.26857329103,1.0209158004888228,0.0
39152,I66_EB,110+58628,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39153,I66_WB,110-58626,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39154,I66_WB,110+04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39156,I66_EB,110-04184,2,True,False,9,87,85.35724457574858,77.30138439787288,2.8707050531068403,0.8215145177912356,18.113953243619775,3957.7642287664057,4029.760169547583,1.033048032878929,0.0
39157,I66_EB,110+58627,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39158,I66_WB,110P04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39159,I66_EB,110N04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39161,I66_WB,110P04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39162,I66_EB,110N04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39163,I66_WB,110-58625,4,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39164,I66_WB,110+04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39165,I66_EB,110-04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39166,I66_EB,110+58626,4,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39167,I66_EB,110P58625,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39168,I66_EB,110N04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39170,I66_WB,110+04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39171,I66_WB,110N58625,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39173,I66_WB,110P04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39174,I66_EB,110N04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39175,I66_EB,110N04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39177,I66_WB,110+04187,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39179,I66_WB,110+04187,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39180,I66_EB,110N04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39183,I66_EB,110-04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39184,I66_WB,110+04187,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39208,I66_EB,110+58627,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39209,I66_EB,110P58626,4,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39211,I66_WB,110N58626,3,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
39213,I66_WB,110-58625,4,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
40894,I66_WB,110P04187,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
40899,I66_EB,110N04187,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
40900,I66_EB,110-04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
40944,I66_EB,110-04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
40960,I66_WB,110+04186,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
40962,I66_EB,110-04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
40966,I66_EB,110-04184,2,True,False,9,87,46.13905112202625,43.369432666442094,1.9302125259781546,0.29300667348416737,18.427595767972228,3703.6013482959756,3985.6901327742044,1.0234346254810838,0.0
40967,I66_WB,110+04185,2,False,False,0,96,0.0,0.0,0.0,0.0,0.0,,,,0.0
