link_id,t_min,period,speed_mph,queue_veh,demand_vph
21,540.0,AM,44.95,9.237252184967423,1965.9844240615146
21,555.0,AM,52.01,5.733358200346088,1973.7457218562233
21,570.0,AM,55.93,4.1697886644019295,1977.524248142541
21,585.0,AM,57.65,3.550850700037171,1978.6678614197665
21,600.0,MD,58.62,3.217816054978797,1979.0525397819147
21,615.0,MD,59.33,2.9809510004574893,1979.9736392524726
21,630.0,MD,59.35,2.974360813575638,1979.4245253500985
21,645.0,MD,59.79,2.83049215110028,1979.7799195114856
21,660.0,MD,59.96,2.775472028971696,1979.9612917474237
21,675.0,MD,59.99,2.765794965827637,1979.935572206738
21,690.0,MD,60.04,2.749688017512134,1980.02575823604
21,705.0,MD,60.02,2.7561275765221103,1979.6154199705315
21,720.0,MD,60.32,2.6599825691549808,1979.5687411943425
21,735.0,MD,60.66,2.552167867740569,1979.3125189974485
21,750.0,MD,61.21,2.380297617102712,1979.0580245779174
21,765.0,MD,61.98,2.144803761582078,1979.484076276033
21,780.0,MD,62.41,2.0158228305903374,1979.7506124053386
21,795.0,MD,62.62,1.9534759319249906,1980.0948073143759
21,810.0,MD,62.54,1.9771777605189826,1980.2619751856887
21,825.0,MD,62.32,2.0426715569411336,1980.5537876533494
21,840.0,PM,61.86,2.1811184702785074,1980.3778735715957
21,855.0,PM,61.55,2.275586863177438,1980.270485791333
21,870.0,PM,61.33,2.343208311010691,1980.2227541873322
21,885.0,PM,61.15,2.39889685784371,1980.663569282581
21,900.0,PM,60.62,2.5647891784889487,1980.5725842105676
21,915.0,PM,60.17,2.707935231130842,1980.2572401374362
21,930.0,PM,59.97,2.7722452654898886,1980.5458285817972
21,945.0,PM,59.55,2.9087024109391875,1981.1824668649374
21,960.0,PM,58.66,3.204319127173541,1981.4280414860498
21,975.0,PM,57.62,3.5613294986859705,1981.3791813117748
21,990.0,PM,56.65,3.9061248266296795,1981.3076458051844
21,1005.0,PM,55.76,4.233036277925805,1981.2422964089167
21,1020.0,PM,54.94,4.543610380154975,1981.9828605871085
21,1035.0,PM,53.68,5.0393255269320845,1983.3111963725148
21,1050.0,PM,51.7,5.867124620060789,1984.869265211204
21,1065.0,PM,49.04,7.084440922861802,1982.5771118845896
21,1080.0,PM,47.74,7.728718894009216,1976.866523862149
21,1095.0,PM,49.33,6.9453498595464955,1974.6911785484792
21,1110.0,PM,52.28,5.6181444966663,1975.0912660940824
21,1125.0,PM,55.34,4.390961020186894,1977.6720382603828
21,1140.0,PM,56.92,3.8089705852825997,1978.1930338490185
21,1155.0,PM,58.21,3.357229047537241,1978.336989372749
21,1170.0,PM,59.45,2.9414763907244974,1977.941551458299
21,1185.0,PM,61.06,2.426864255299237,1978.5230271835337
21,1200.0,NT,62.27,2.0576210511826374,1979.253493083482
21,1215.0,NT,62.9,1.8709943220531458,1980.0939645865317
21,1230.0,NT,62.82,1.8944854686860397,1979.7071521477706
21,1245.0,NT,63.07,1.821273505628665,1979.790582996119
21,1260.0,NT,63.25,1.7689192546583836,1979.4816353832503
21,1275.0,NT,63.7,1.6393281004709572,1979.5679396045366
21,1290.0,NT,64.08,1.5313130016051355,1979.6289256501102
21,1305.0,NT,64.41,1.4385444141326784,1980.0
22,300.0,AM,63.37,4.797113415541379,1983.6119219057296
22,315.0,AM,62.26,5.700093891973751,1989.6739835567537
22,330.0,AM,59.47,8.118589781162168,1988.8029035384845
22,345.0,AM,57.14,10.319315665783284,1992.932824431338
22,360.0,AM,54.03,13.552521773617826,1996.6094998927988
22,375.0,AM,50.5,17.704896746817536,2002.2849951486642
22,390.0,AM,46.43,23.276145533983566,2001.0185405258767
22,405.0,AM,43.15,28.53078066545274,2002.0720071792218
22,420.0,AM,40.17,34.04878246025819,2028.1550967825299
22,435.0,AM,34.91,46.087556655890666,2074.5541684584887
22,450.0,AM,27.77,69.72609877051288,2133.437796079305
22,465.0,AM,20.85,108.08554779033913,2112.407083563918
22,480.0,AM,17.16,141.18731868131866,2020.4407484407484
22,495.0,AM,16.28,151.29750579150576,1930.514213695561
22,510.0,AM,17.37,138.92605921539598,1860.8004143076234
22,525.0,AM,20.71,109.12616279230183,1873.6235774022211
22,540.0,AM,25.0,82.53205714285713,1911.6239267683773
22,555.0,AM,28.84,65.43803883495146,1942.6679238034144
22,570.0,AM,31.48,56.105019785805034,1934.9422327285758
22,585.0,AM,35.39,44.840577967948974,1926.8886883349437
22,600.0,MD,41.46,31.56275005168492,1940.2271275448445
22,615.0,MD,47.57,21.619531937896024,1958.4407050751636
22,630.0,MD,51.7,16.22970820668692,1971.0188776238756
22,645.0,MD,53.64,13.984427612655793,1974.8481595655335
22,660.0,MD,54.82,12.696467504039187,1977.5063641860245
22,675.0,MD,55.41,12.073058550545287,1979.5409465306307
22,690.0,MD,55.52,11.958295183202958,1979.294120706277
22,705.0,MD,55.69,11.781825359772206,1979.5867863902713
22,720.0,MD,55.79,11.678521957340022,1980.3718254817454
22,735.0,MD,55.7,11.771478327776348,1980.9139853396312
22,750.0,MD,55.48,11.99997466268411,1980.4178484472359
22,765.0,MD,55.38,12.104436774493104,1979.8744871042088
22,780.0,MD,55.41,12.073058550545287,1980.293075106508
22,795.0,MD,55.34,12.146327327172282,1981.4341192627394
22,810.0,MD,55.0,12.504857142857139,1981.4519604829857
22,825.0,MD,54.66,12.86784726360358,1983.4886886072482
22,840.0,PM,53.86,13.740019415415626,1986.8754655229466
22,855.0,PM,52.35,15.458885796152268,1993.7536316042897
22,870.0,PM,49.57,18.8972936972247,1994.511153654707
22,885.0,PM,46.94,22.525082110901455,1996.823458336778
22,900.0,PM,44.22,26.73094669509595,2000.0008658664617
22,915.0,PM,41.37,31.73116316171139,2014.972551072512
22,930.0,PM,37.18,40.47430092983939,2022.680092485797
22,945.0,PM,33.09,51.144324051288685,2029.887163744173
22,960.0,PM,29.32,63.616114987331905,2035.722664123831
22,975.0,PM,26.01,77.54678101828965,2048.5063780534365
22,990.0,PM,22.84,94.67337553164873,2046.6149528894957
22,1005.0,PM,20.42,111.32711375402263,2013.3973397234658
22,1020.0,PM,19.39,119.6764486848891,2011.8528770751154
22,1035.0,PM,18.5,127.63966795366795,1988.351855225028
22,1050.0,PM,18.28,129.72763175992498,1917.0434672687804
22,1065.0,PM,20.08,113.9884985771201,1869.4025545265395
22,1080.0,PM,24.28,86.33913720875499,1872.5818400252174
22,1095.0,PM,30.47,59.48459721505932,1909.2392352327643
22,1110.0,PM,36.62,41.79440602325037,1926.4636166024438
22,1125.0,PM,43.22,28.410310173861305,1943.2079888084788
22,1140.0,PM,49.33,19.212307375981002,1959.7147971983457
22,1155.0,PM,53.5,14.141006675567416,1970.6875283513723
22,1170.0,PM,55.66,11.812888763410506,1976.5707761726537
22,1185.0,PM,56.5,10.955582806573952,1975.4286644627186
22,1200.0,NT,57.66,9.812748922253606,1976.6529398861724
22,1215.0,NT,58.54,8.97598389379667,1977.2988829068206
22,1230.0,NT,59.27,8.300704620501811,1979.5987400995257
22,1245.0,NT,59.38,8.200389645383243,1977.8372177724898
22,1260.0,NT,59.98,7.659694088505693,1978.4764337105362
22,1275.0,NT,60.41,7.278802516139711,1977.3938875716178
22,1290.0,NT,61.16,6.627274409044191,1979.4864287985692
22,1305.0,NT,61.31,6.498881608686528,1980.0
23,300.0,AM,59.12,1.665756814227721,1980.7150933670912
23,315.0,AM,58.15,1.8445301560004905,1982.0481420438307
23,330.0,AM,55.54,2.356565666958177,1982.1328176186355
23,345.0,AM,53.06,2.889770071617037,1981.6098401443576
23,360.0,AM,51.33,3.2922301077064375,1981.0712251560715
23,375.0,AM,50.24,3.560036396724293,1980.899358928037
23,390.0,AM,49.36,3.7848761287335035,1980.9967886342959
23,405.0,AM,48.42,4.0340732873074865,1980.6789130671477
23,420.0,AM,47.8,4.203801554094442,1982.6190355901142
23,435.0,AM,45.55,4.858560451623021,1985.0496990802073
23,450.0,AM,41.76,6.120985221674877,1986.894344827586
23,465.0,AM,37.5,7.844571428571428,1989.5666849315069
23,480.0,AM,32.85,10.236242661448138,1989.8524046668454
23,495.0,AM,29.13,12.699343828159483,1988.6707495862458
23,510.0,AM,26.49,14.867031224720922,1976.8562812973298
23,525.0,AM,27.39,14.081101549053356,1967.9525724364591
23,540.0,AM,31.49,11.069244658168126,1968.218852215796
23,555.0,AM,36.89,8.123957712117106,1971.5122823782906
23,570.0,AM,42.09,6.002028306689744,1974.383328885631
23,585.0,AM,46.42,4.5978605280974945,1976.0300909051318
23,600.0,MD,50.06,3.605383254380457,1977.7576324218498
23,615.0,MD,52.38,3.0447913598429044,1979.6242129060943
23,630.0,MD,52.79,2.9508445863664656,1980.1459520201595
23,645.0,MD,52.63,2.987332591406312,1979.7995438065602
23,660.0,MD,52.85,2.937218543046357,1979.577294512843
23,675.0,MD,53.32,2.8315421712571,1980.268946904776
23,690.0,MD,53.02,2.8987788974510957,1980.6487973468097
23,705.0,MD,52.31,3.0609782341535348,1980.7429193615226
23,720.0,MD,51.52,3.24670807453416,1980.2688117299665
23,735.0,MD,51.24,3.3139110070257605,1979.6644412597434
23,750.0,MD,51.59,3.230021321961619,1979.379463584334
23,765.0,MD,52.25,3.0748872180451126,1979.4039996020297
23,780.0,MD,52.9,2.925887118552525,1979.5691935907687
23,795.0,MD,53.38,2.818185516244714,1979.8581144375025
23,810.0,MD,53.54,2.782714125620364,1979.7537302151488
23,825.0,MD,53.82,2.7211466794075485,1980.9006098090017
23,840.0,PM,52.81,2.9462991316579643,1981.258992024809
23,855.0,PM,51.46,3.2610471378601957,1981.5091598506078
23,870.0,PM,49.93,3.638337100512145,1980.5030732345672
23,885.0,PM,49.44,3.7641054091539528,1981.4390493552744
23,900.0,PM,48.09,4.12386774797255,1982.6109055124434
23,915.0,PM,45.82,4.776594126083431,1982.0922127207107
23,930.0,PM,44.15,5.2996473062611225,1981.466776628614
23,945.0,PM,43.05,5.666341463414635,1981.1147186771952
23,960.0,PM,42.25,5.94502113271344,1981.0840807015043
23,975.0,PM,41.5,6.216041308089501,1980.4596179327652
23,990.0,PM,41.19,6.330945791280826,1979.203787955345
23,1005.0,PM,41.73,6.131892780117079,1980.6026294050469
23,1020.0,PM,41.32,6.282550131378786,1981.7245479904625
23,1035.0,PM,40.19,6.713687128994419,1981.3625163543834
23,1050.0,PM,39.34,7.054316217590238,1979.0639947918205
23,1065.0,PM,39.92,6.820314915545374,1977.7600052691173
23,1080.0,PM,41.38,6.260316232824691,1978.092753866574
23,1095.0,PM,42.71,5.783504699468174,1980.1811687482589
23,1110.0,PM,42.58,5.8287968865329125,1980.2526830738145
23,1125.0,PM,42.4,5.891967654986522,1980.7277280568605
23,1140.0,PM,41.89,6.07389966920165,1978.1925267780998
23,1155.0,PM,43.18,5.622031363726592,1977.0317539269256
23,1170.0,PM,45.48,4.879969845457972,1976.1026271913495
23,1185.0,PM,48.9,3.9056266432953546,1977.4216819782594
23,1200.0,NT,51.46,3.2610471378601957,1978.3891949072058
23,1215.0,NT,53.2,2.8583458646616524,1979.2768593085825
23,1230.0,NT,54.02,2.6775606918072654,1979.5867952406347
23,1245.0,NT,54.5,2.574259501965923,1979.7285501507854
23,1260.0,NT,54.82,2.5063970396622706,1979.7901248300147
23,1275.0,NT,55.07,2.4539282471659436,1980.0
23,1290.0,NT,55.07,2.4539282471659436,1979.9582534222839
23,1305.0,NT,55.12,2.443491602736885,1980.0
