link_id,from_node_id,to_node_id,tmc_code,corridor,road,direction,period,period_hours,bins_in_period,lanes,length_mi,links_sharing_this_tmc,free_speed_obs_p95_mph,free_speed_assign_mph,free_speed_diff_mph,observed_max_mph,assign_free_speed_impossible,cutoff_obs_mph,cutoff_assign_mph,lane_capacity_vphpl,mu_free_vph,mu_queued_vph,capacity_drop,V_assign_veh,V_throughput_obs_veh,V_demand_obs_veh,V_max_feasible_veh,V_from_assignment_veh,obs_volume_in_assignment,D_assign_vphpl,D_obs_vphpl,D_ratio,queued_bins,observation_weight,inside_window,below_lower,above_upper,t0_min_obs,T2_min_obs,t3_min_obs,P_h_obs,vT2_mph_obs,t0_min_model,T2_min_model,t3_min_model,P_h_model,vT2_mph_model,right_censored,speed_mae_episode_mph,speed_mae_period_mph
25966,30110,30237,110+04166,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.13,2,61.7,75.0,13.3,68.23,True,43.19,56.25,2000.0,4000.0,3652.1079500128735,0.0869730124967815,0.0,2730.0887659152936,2740.924941159462,23730.08876591529,-2740.924941159462,-1,0.0,227.5,0.0,3,0.125,False,True,False,846.51760015,870.0,901.0065252666668,0.9081487519444444,30.873478260869565,862.4264994,870.0,897.7438192166667,0.5886219969444445,24.31361045019216,False,2.06,2.07
25966,30110,30237,110+04166,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.13,2,61.7,75.0,13.3,68.23,True,43.19,56.25,2000.0,4000.0,,,4375.8469,954.689419288613,907.1113725266256,15954.689419288614,3468.735527473374,-1,547.0,119.3,4.584,1,0.0625,True,False,False,,,,,,,,,,,False,2.06,2.07
25972,30113,30227,110+04165,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.26,1,58.0865,75.0,16.91,62.53,True,40.66055,56.25,2000.0,4000.0,,,0.0,0.0,0.0,12000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.61
25972,30113,30227,110+04165,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.26,1,58.0865,75.0,16.91,62.53,True,40.66055,56.25,2000.0,4000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.61
25972,30113,30227,110+04165,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.26,1,58.0865,75.0,16.91,62.53,True,40.66055,56.25,2000.0,4000.0,,,3916.9394,0.0,0.0,16000.0,3916.9394,-1,489.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.61
26055,30136,30150,110P04167,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.79,1,65.4465,75.0,9.55,70.45,True,45.81255,56.25,2000.0,4000.0,3572.4203455694355,0.1068949136076411,0.0,4491.672788592321,4485.161569592347,11491.67278859232,-4485.161569592347,-1,0.0,748.6,0.0,5,0.4167,False,True,False,452.62981605,495.0,547.1289022333333,1.574984769722222,27.74942028985507,473.1968159666667,495.0,543.0147190499999,1.1636317180555555,26.50907158082416,False,,3.29
26055,30136,30150,110P04167,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.79,1,65.4465,75.0,9.55,70.45,True,45.81255,56.25,2000.0,4000.0,,,0.0,999.686337516186,801.9462654553203,23999.686337516185,-801.9462654553203,-1,0.0,83.3,0.0,1,0.0417,False,True,False,,,,,,,,,,,False,,3.29
26055,30136,30150,110P04167,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.79,1,65.4465,75.0,9.55,70.45,True,45.81255,56.25,2000.0,4000.0,,,4509.6121,0.0,0.0,16000.0,4509.6121,-1,563.7,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.29
26101,30150,30234,110P04168,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.19,1,65.38,75.0,9.62,71.0,True,45.76599999999999,56.25,2000.0,6000.0,5119.2249731805805,0.1467958378032364,0.0,7733.136637858684,7694.603725029461,16733.136637858683,-7694.603725029461,-1,0.0,859.2,0.0,6,0.5,False,True,False,442.64802168333335,495.0,560.4474864833334,1.9633244133333327,23.70072463768116,457.94754631666666,495.0,555.5185728,1.626183774722222,22.875838070183068,False,,4.18
26101,30150,30234,110P04168,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.19,1,65.38,75.0,9.62,71.0,True,45.76599999999999,56.25,2000.0,6000.0,,,0.0,2908.0860010971346,2533.846944898606,35908.08600109714,-2533.846944898606,-1,0.0,161.6,0.0,2,0.0833,False,True,False,,,,,,,,,,,False,,4.18
26101,30150,30234,110P04168,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.19,1,65.38,75.0,9.62,71.0,True,45.76599999999999,56.25,2000.0,6000.0,,,8059.6433,0.0,0.0,24000.0,8059.6433,-1,671.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.18
26177,30172,30057,110P04170,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.49,1,65.239,75.0,9.76,69.59,True,45.6673,56.25,2000.0,6000.0,,,0.0,0.0,0.0,18000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.0
26177,30172,30057,110P04170,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.49,1,65.239,75.0,9.76,69.59,True,45.6673,56.25,2000.0,6000.0,,,0.0,0.0,0.0,36000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.0
26177,30172,30057,110P04170,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.49,1,65.239,75.0,9.76,69.59,True,45.6673,56.25,2000.0,6000.0,,,7443.6912,0.0,0.0,24000.0,7443.6912,-1,620.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.0
26269,30199,30200,110P04127,I395_NB,I-395,NORTHBOUND,AM,3.0,12,3,0.21,2,62.1865,63.0,0.81,67.36,False,43.53055,47.25,1900.0,5700.0,,,19515.4687,0.0,0.0,17100.0,19515.4687,-1,2168.4,0.0,,0,0.0,False,False,True,,,,,,,,,,,False,,5.72
26269,30199,30200,110P04127,I395_NB,I-395,NORTHBOUND,MD,6.0,24,3,0.21,2,62.1865,63.0,0.81,67.36,False,43.53055,47.25,1900.0,5700.0,,,23499.3819,0.0,0.0,34200.0,23499.3819,-1,1305.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.72
26269,30199,30200,110P04127,I395_NB,I-395,NORTHBOUND,PM,4.0,16,3,0.21,2,62.1865,63.0,0.81,67.36,False,43.53055,47.25,1900.0,5700.0,,,18451.2718,0.0,0.0,22800.0,18451.2718,-1,1537.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.72
26271,30200,30432,110P04127,I395_NB,I-395,NORTHBOUND,AM,3.0,12,3,0.13,2,62.1865,63.0,0.81,67.36,False,43.53055,47.25,1900.0,5700.0,,,20879.6243,0.0,0.0,17100.0,20879.6243,-1,2320.0,0.0,,0,0.0,False,False,True,,,,,,,,,,,False,,5.72
26271,30200,30432,110P04127,I395_NB,I-395,NORTHBOUND,MD,6.0,24,3,0.13,2,62.1865,63.0,0.81,67.36,False,43.53055,47.25,1900.0,5700.0,,,24788.544,0.0,0.0,34200.0,24788.544,-1,1377.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.72
26271,30200,30432,110P04127,I395_NB,I-395,NORTHBOUND,PM,4.0,16,3,0.13,2,62.1865,63.0,0.81,67.36,False,43.53055,47.25,1900.0,5700.0,,,20700.1039,0.0,0.0,22800.0,20700.1039,-1,1725.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.72
26274,30202,30187,110+04670,I395_NB,I-395,NORTHBOUND,AM,3.0,12,3,0.3,1,62.25,63.0,0.75,67.32,False,43.575,47.25,1900.0,5700.0,,,14006.3108,0.0,0.0,17100.0,14006.3108,-1,1556.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.79
26274,30202,30187,110+04670,I395_NB,I-395,NORTHBOUND,MD,6.0,24,3,0.3,1,62.25,63.0,0.75,67.32,False,43.575,47.25,1900.0,5700.0,,,17367.6488,0.0,0.0,34200.0,17367.6488,-1,964.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.79
26274,30202,30187,110+04670,I395_NB,I-395,NORTHBOUND,PM,4.0,16,3,0.3,1,62.25,63.0,0.75,67.32,False,43.575,47.25,1900.0,5700.0,,,12993.4241,0.0,0.0,22800.0,12993.4241,-1,1082.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.79
26297,30207,30449,110P04128,I395_NB,I-395,NORTHBOUND,AM,3.0,12,3,0.17,1,58.1165,63.0,4.88,66.98,False,40.68155,47.25,1900.0,5700.0,4880.70437528218,0.1437360745118981,10549.4845,8567.133247776828,8562.648937565367,15692.133247776828,1986.8355624346327,-1,1172.2,951.9,1.231,7,0.5833,True,False,False,426.44410698333337,510.0,596.75172625,2.8384603211111115,19.482028985507245,444.0518510666667,510.0,586.4838650999999,,18.87616511511061,True,1.62,1.62
26297,30207,30449,110P04128,I395_NB,I-395,NORTHBOUND,MD,6.0,24,3,0.17,1,58.1165,63.0,4.88,66.98,False,40.68155,47.25,1900.0,5700.0,,,14844.0064,9519.7316645821,8625.873249804179,33744.7316645821,6218.133150195821,-1,824.7,528.9,1.559,7,0.2917,True,False,False,,,,,,,,,,,True,1.62,1.62
26297,30207,30449,110P04128,I395_NB,I-395,NORTHBOUND,PM,4.0,16,3,0.17,1,58.1165,63.0,4.88,66.98,False,40.68155,47.25,1900.0,5700.0,5002.367780599667,0.122391617438655,3732.1287,19267.59903135978,20009.638853652275,19267.59903135978,-16277.510153652274,-1,311.0,1605.6,0.194,16,1.0,False,True,False,847.83802195,1050.0,1195.4699030999998,5.7938646858333325,17.9568115942029,865.4572849,1050.0,1440.0,,18.595046055760765,True,1.62,1.62
26299,30208,30230,110P04166,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.05,1,63.43,75.0,11.57,68.55,True,44.401,56.25,2000.0,6000.0,5791.329370931473,0.0347784381780877,0.0,7243.304841897077,7239.2511683658195,17743.30484189708,-7239.2511683658195,-1,0.0,804.8,0.0,5,0.4167,False,True,False,439.63810115,480.0,524.5433725666667,1.4150878569444445,34.46579710144928,459.9123676166666,480.0,514.2173836666667,0.9050836008333332,32.95836634369889,False,17.79,3.04
26299,30208,30230,110P04166,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.05,1,63.43,75.0,11.57,68.55,True,44.401,56.25,2000.0,6000.0,5435.083172596048,0.0941528045673253,0.0,5054.0456574551445,5389.844409546137,35054.04565745514,-5389.844409546137,-1,0.0,280.8,0.0,4,0.1667,False,True,False,827.2137833166666,870.0,906.1810620666668,1.3161213125000002,21.59159420289855,,,,,,False,17.79,3.04
26299,30208,30230,110P04166,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.05,1,63.43,75.0,11.57,68.55,True,44.401,56.25,2000.0,6000.0,,,5287.4945,1499.5283422227892,1358.7707876546658,23999.528342222788,3928.723712345334,-1,440.6,125.0,3.526,1,0.0625,True,False,False,,,,,,,,,,,False,17.79,3.04
26304,30210,30113,110P04164,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.18,1,55.89,75.0,19.11,61.31,True,39.123,56.25,2000.0,4000.0,,,0.0,0.0,0.0,12000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.61
26304,30210,30113,110P04164,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.18,1,55.89,75.0,19.11,61.31,True,39.123,56.25,2000.0,4000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.61
26304,30210,30113,110P04164,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.18,1,55.89,75.0,19.11,61.31,True,39.123,56.25,2000.0,4000.0,,,3916.9394,0.0,0.0,16000.0,3916.9394,-1,489.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.61
26313,30212,30103,110P04162,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.18,1,51.45,63.0,11.55,57.82,True,36.015,47.25,1900.0,3800.0,,,4782.5354,0.0,0.0,11400.0,4782.5354,-1,797.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.17
26313,30212,30103,110P04162,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.18,1,51.45,63.0,11.55,57.82,True,36.015,47.25,1900.0,3800.0,,,10509.3451,0.0,0.0,22800.0,10509.3451,-1,875.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.17
26313,30212,30103,110P04162,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.18,1,51.45,63.0,11.55,57.82,True,36.015,47.25,1900.0,3800.0,,,5997.6828,0.0,0.0,15200.0,5997.6828,-1,749.7,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.17
26354,30227,30110,110P04165,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.55,1,58.4465,75.0,16.55,64.05,True,40.91255,56.25,2000.0,4000.0,,,0.0,0.0,0.0,12000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.75
26354,30227,30110,110P04165,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.55,1,58.4465,75.0,16.55,64.05,True,40.91255,56.25,2000.0,4000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.75
26354,30227,30110,110P04165,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.55,1,58.4465,75.0,16.55,64.05,True,40.91255,56.25,2000.0,4000.0,,,3916.9394,0.0,0.0,16000.0,3916.9394,-1,489.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.75
26359,30230,30136,110+04167,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.8,1,63.6565,75.0,11.34,69.44,True,44.55955,56.25,2000.0,6000.0,5672.9955534829005,0.0545007410861833,0.0,8571.326743956746,8487.86173724447,17571.326743956746,-8487.86173724447,-1,0.0,952.4,0.0,6,0.5,False,True,False,436.96640843333336,480.0,539.1057181,1.7023218277777776,32.59478260869566,461.0630636833333,480.0,525.2618779833333,1.0699802383333334,35.01456703025583,False,0.02,3.77
26359,30230,30136,110+04167,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.8,1,63.6565,75.0,11.34,69.44,True,44.55955,56.25,2000.0,6000.0,5715.111580596292,0.0474814032339513,0.0,6915.7889518445045,7172.743210606906,35415.7889518445,-7172.743210606906,-1,0.0,384.2,0.0,5,0.2083,False,True,False,813.5306413333333,870.0,904.8322971,1.521694262777778,26.79652173913043,838.1812069,870.0,901.9152825666666,1.0622345944444445,24.80416289816988,False,0.02,3.77
26359,30230,30136,110+04167,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.8,1,63.6565,75.0,11.34,69.44,True,44.55955,56.25,2000.0,6000.0,,,5287.4945,1499.869386488496,1245.296273861493,23999.86938648849,4042.1982261385065,-1,440.6,125.0,3.525,1,0.0625,True,False,False,,,,,,,,,,,False,0.02,3.77
26370,30234,30172,110+04169,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,1.62,1,65.173,75.0,9.83,72.06,True,45.6211,56.25,2000.0,6000.0,5057.891048748617,0.1570181585418971,0.0,8775.625825701298,9042.854295982404,16275.625825701298,-9042.854295982404,-1,0.0,975.1,0.0,7,0.5833,False,True,False,431.3533986,495.0,598.4598140166667,2.785106923611111,21.774637681159422,443.46790031666666,495.0,587.77543795,2.4051256272222217,20.60105789492335,False,3.96,3.4
26370,30234,30172,110+04169,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,1.62,1,65.173,75.0,9.83,72.06,True,45.6211,56.25,2000.0,6000.0,5769.045286866416,0.0384924521889306,0.0,14078.451945024872,13670.678885429845,35078.45194502487,-13670.678885429845,-1,0.0,782.1,0.0,10,0.4167,False,True,False,806.7686490166667,885.0,916.1106355166668,1.8223664416666667,28.076666666666668,831.4297402333334,885.0,909.7955138333332,1.3060962266666667,29.718104050119845,False,3.96,3.4
26370,30234,30172,110+04169,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,1.62,1,65.173,75.0,9.83,72.06,True,45.6211,56.25,2000.0,6000.0,,,8059.6433,2782.8363321753177,2427.920425373256,23782.83633217532,5631.722874626744,-1,671.6,231.9,2.896,2,0.125,True,False,False,,,,,,,,,,,False,3.96,3.4
26380,30237,30208,110+04166,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.88,2,61.7,75.0,13.3,68.23,True,43.19,56.25,2000.0,4000.0,,,0.0,0.0,0.0,12000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,9.87,2.56
26380,30237,30208,110+04166,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.88,2,61.7,75.0,13.3,68.23,True,43.19,56.25,2000.0,4000.0,3652.1079500128735,0.0869730124967815,0.0,2730.0887659152936,2731.56348885028,23730.08876591529,-2731.56348885028,-1,0.0,227.5,0.0,3,0.125,False,True,False,846.51760015,870.0,901.0065252666668,0.9081487519444444,30.873478260869565,,,,,,False,9.87,2.56
26380,30237,30208,110+04166,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.88,2,61.7,75.0,13.3,68.23,True,43.19,56.25,2000.0,4000.0,,,4375.8469,954.689419288613,831.2107335888512,15954.689419288614,3544.636166411148,-1,547.0,119.3,4.584,1,0.0625,True,False,False,,,,,,,,,,,False,9.87,2.56
26423,30249,30413,110+04126,I395_NB,I-395,NORTHBOUND,AM,3.0,12,4,0.08,1,65.51950000000001,63.0,-2.52,70.35,False,45.86365,47.25,1900.0,7600.0,,,20783.8675,0.0,0.0,22800.0,20783.8675,-1,1732.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,11.86
26423,30249,30413,110+04126,I395_NB,I-395,NORTHBOUND,MD,6.0,24,4,0.08,1,65.51950000000001,63.0,-2.52,70.35,False,45.86365,47.25,1900.0,7600.0,,,27045.4028,0.0,0.0,45600.0,27045.4028,-1,1126.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,11.86
26423,30249,30413,110+04126,I395_NB,I-395,NORTHBOUND,PM,4.0,16,4,0.08,1,65.51950000000001,63.0,-2.52,70.35,False,45.86365,47.25,1900.0,7600.0,,,18403.7133,0.0,0.0,30400.0,18403.7133,-1,1150.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,11.86
26424,30250,30199,110+04127,I395_NB,I-395,NORTHBOUND,AM,3.0,12,4,0.82,2,66.15,63.0,-3.15,69.86,False,46.305,47.25,1900.0,7600.0,,,17654.8321,0.0,0.0,22800.0,17654.8321,-1,1471.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
26424,30250,30199,110+04127,I395_NB,I-395,NORTHBOUND,MD,6.0,24,4,0.82,2,66.15,63.0,-3.15,69.86,False,46.305,47.25,1900.0,7600.0,,,21234.3931,0.0,0.0,45600.0,21234.3931,-1,884.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
26424,30250,30199,110+04127,I395_NB,I-395,NORTHBOUND,PM,4.0,16,4,0.82,2,66.15,63.0,-3.15,69.86,False,46.305,47.25,1900.0,7600.0,,,15129.1396,0.0,0.0,30400.0,15129.1396,-1,945.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
26469,30268,30364,110P04130,I395_NB,I-395,NORTHBOUND,AM,3.0,12,6,0.2,1,52.147,63.0,10.85,60.24,True,36.5029,47.25,1900.0,11400.0,,,18826.7118,28463.097160463072,30045.47474141931,28463.097160463072,-11218.76294141931,-1,1045.9,1581.3,0.661,12,1.0,False,True,False,,,,,,,,,,,True,0.46,0.46
26469,30268,30364,110P04130,I395_NB,I-395,NORTHBOUND,MD,6.0,24,6,0.2,1,52.147,63.0,10.85,60.24,True,36.5029,47.25,1900.0,11400.0,,,26864.8373,61194.64746889423,59989.42384574066,61194.64746889423,-33124.58654574066,-1,746.2,1699.9,0.439,24,1.0,False,True,False,,,,,,,,,,,True,0.46,0.46
26469,30268,30364,110P04130,I395_NB,I-395,NORTHBOUND,PM,4.0,16,6,0.2,1,52.147,63.0,10.85,60.24,True,36.5029,47.25,1900.0,11400.0,9987.711874681678,0.123884923273537,18261.7982,29169.63847713759,39879.63374998124,29169.63847713759,-21617.835549981235,-1,760.9,1215.4,0.626,16,1.0,False,True,False,355.4539395833333,960.0,1306.4196003333334,15.849427679166666,9.665652173913044,370.73944846666666,945.0,1440.0,,9.587140825871847,True,0.46,0.46
26471,30268,30455,110N04129,I395_SB,I-395,SOUTHBOUND,AM,3.0,12,3,0.14,1,53.6565,63.0,9.34,60.24,True,37.55955,47.25,1900.0,5700.0,,,8896.3266,0.0,0.0,17100.0,8896.3266,-1,988.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,10.47
26471,30268,30455,110N04129,I395_SB,I-395,SOUTHBOUND,MD,6.0,24,3,0.14,1,53.6565,63.0,9.34,60.24,True,37.55955,47.25,1900.0,5700.0,,,16916.8197,0.0,0.0,34200.0,16916.8197,-1,939.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,10.47
26471,30268,30455,110N04129,I395_SB,I-395,SOUTHBOUND,PM,4.0,16,3,0.14,1,53.6565,63.0,9.34,60.24,True,37.55955,47.25,1900.0,5700.0,,,16182.1656,0.0,0.0,22800.0,16182.1656,-1,1348.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,10.47
26501,30281,30268,110+04130,I395_NB,I-395,NORTHBOUND,AM,3.0,12,3,0.15,1,52.70299999999998,63.0,10.3,60.63,True,36.89209999999999,47.25,1900.0,5700.0,,,10677.7245,13081.48197661338,13596.434302924315,14506.48197661338,-2918.709802924315,-1,1186.4,1453.5,0.816,11,0.9167,False,True,False,,,,,,,,,,,True,0.62,0.62
26501,30281,30268,110+04130,I395_NB,I-395,NORTHBOUND,MD,6.0,24,3,0.15,1,52.70299999999998,63.0,10.3,60.63,True,36.89209999999999,47.25,1900.0,5700.0,,,15204.1296,31615.299751190072,29618.72253086956,31615.299751190072,-14414.592930869556,-1,844.7,1756.4,0.481,24,1.0,False,True,False,,,,,,,,,,,True,0.62,0.62
26501,30281,30268,110+04130,I395_NB,I-395,NORTHBOUND,PM,4.0,16,3,0.15,1,52.70299999999998,63.0,10.3,60.63,True,36.89209999999999,47.25,1900.0,5700.0,4933.040576952122,0.1345542847452417,4694.0132,14386.042538901556,19709.23229116844,14386.042538901556,-15015.21909116844,-1,391.2,1198.8,0.326,16,1.0,False,True,False,371.1439082666666,1050.0,1235.1132815833334,14.399489555277777,9.428985507246376,387.4261511833334,1035.0,1440.0,,9.612598425804478,True,0.62,0.62
26684,30350,30445,110-04127,I395_SB,I-395,SOUTHBOUND,AM,3.0,12,3,0.07,1,60.0465,63.0,2.95,64.31,False,42.03255,47.25,1900.0,5700.0,,,6088.4824,0.0,0.0,17100.0,6088.4824,-1,676.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.84
26684,30350,30445,110-04127,I395_SB,I-395,SOUTHBOUND,MD,6.0,24,3,0.07,1,60.0465,63.0,2.95,64.31,False,42.03255,47.25,1900.0,5700.0,,,11901.8514,0.0,0.0,34200.0,11901.8514,-1,661.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.84
26684,30350,30445,110-04127,I395_SB,I-395,SOUTHBOUND,PM,4.0,16,3,0.07,1,60.0465,63.0,2.95,64.31,False,42.03255,47.25,1900.0,5700.0,,,12394.635,0.0,0.0,22800.0,12394.635,-1,1032.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.84
26699,30357,30441,110N04127,I395_SB,I-395,SOUTHBOUND,AM,3.0,12,3,0.1,5,60.8665,63.0,2.13,65.82,False,42.60655,47.25,1900.0,5700.0,,,8531.1348,0.0,0.0,17100.0,8531.1348,-1,947.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,1.84,1.84
26699,30357,30441,110N04127,I395_SB,I-395,SOUTHBOUND,MD,6.0,24,3,0.1,5,60.8665,63.0,2.13,65.82,False,42.60655,47.25,1900.0,5700.0,,,17235.6809,0.0,0.0,34200.0,17235.6809,-1,957.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,1.84,1.84
26699,30357,30441,110N04127,I395_SB,I-395,SOUTHBOUND,PM,4.0,16,3,0.1,5,60.8665,63.0,2.13,65.82,False,42.60655,47.25,1900.0,5700.0,4837.55136234609,0.1513067785357736,19020.0665,19886.22869038215,19347.45789015659,19886.22869038215,-327.3913901565902,-1,1585.0,1657.2,0.956,16,1.0,False,True,False,897.1820547666666,1005.0,1132.2480757833332,3.917767016944445,21.192318840579706,908.4741732333332,1020.0,1440.0,,21.64131205340081,True,1.84,1.84
26708,30362,30401,110+04125,I395_NB,I-395,NORTHBOUND,AM,3.0,12,4,0.07,1,68.08,63.0,-5.08,71.99,False,47.656,47.25,1900.0,7600.0,,,21048.796,0.0,0.0,22800.0,21048.796,-1,1754.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.86
26708,30362,30401,110+04125,I395_NB,I-395,NORTHBOUND,MD,6.0,24,4,0.07,1,68.08,63.0,-5.08,71.99,False,47.656,47.25,1900.0,7600.0,,,29356.2811,0.0,0.0,45600.0,29356.2811,-1,1223.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.86
26708,30362,30401,110+04125,I395_NB,I-395,NORTHBOUND,PM,4.0,16,4,0.07,1,68.08,63.0,-5.08,71.99,False,47.656,47.25,1900.0,7600.0,,,20202.1909,0.0,0.0,30400.0,20202.1909,-1,1262.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.86
26712,30364,30268,110N04130,I395_SB,I-395,SOUTHBOUND,AM,3.0,12,6,0.2,1,53.67099999999999,63.0,9.33,61.7,True,37.56969999999999,47.25,1900.0,11400.0,,,14023.747,0.0,0.0,34200.0,14023.747,-1,779.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,13.1
26712,30364,30268,110N04130,I395_SB,I-395,SOUTHBOUND,MD,6.0,24,6,0.2,1,53.67099999999999,63.0,9.33,61.7,True,37.56969999999999,47.25,1900.0,11400.0,,,27832.8343,0.0,0.0,68400.0,27832.8343,-1,773.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,13.1
26712,30364,30268,110N04130,I395_SB,I-395,SOUTHBOUND,PM,4.0,16,6,0.2,1,53.67099999999999,63.0,9.33,61.7,True,37.56969999999999,47.25,1900.0,11400.0,,,27677.1328,0.0,0.0,45600.0,27677.1328,-1,1153.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,13.1
26756,30397,30362,110P04124,I395_NB,I-395,NORTHBOUND,AM,3.0,12,4,0.35,2,67.23,63.0,-4.23,71.16,False,47.061,47.25,1900.0,7600.0,7416.2639390716895,0.0241757974905671,21048.796,16552.473283693766,16709.216375473152,22252.47328369377,4339.579624526847,-1,1754.1,1379.4,1.272,9,0.75,True,False,False,400.49127123333335,480.0,563.2780871833334,2.713113599166667,36.026811594202904,418.97790406666667,495.0,555.7575383999999,2.2796605722222223,35.6908031963892,False,,17.36
26756,30397,30362,110P04124,I395_NB,I-395,NORTHBOUND,MD,6.0,24,4,0.35,2,67.23,63.0,-4.23,71.16,False,47.061,47.25,1900.0,7600.0,,,29356.2811,3785.425593660111,3685.882302304768,45585.42559366011,25670.398797695238,-1,1223.2,157.7,7.755,2,0.0833,True,False,False,,,,,,,,,,,False,,17.36
