link_id,time_la,period,flow_observed_vph,mainline_inflow_vph,on_ramp_flow_vph,D_vph,D_source,mu_vph,mu_source,D_rolling_1h_vph,D_peak_1h_vph,D_reference_window
L405S-012,04:20,NT1,5083.2,6808.8,0.0,6808.8,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6980.399999999999,8459.800000000001,1h_rolling_peak
L405S-012,04:25,NT1,5414.4,7236.0,0.0,7236.0,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6987.2,8459.800000000001,1h_rolling_peak
L405S-012,04:30,NT1,5289.6,6928.8,0.0,6928.8,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6969.0,8459.800000000001,1h_rolling_peak
L405S-012,04:35,NT1,5272.8,7087.2,0.0,7087.2,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,7008.0,8459.800000000001,1h_rolling_peak
L405S-012,04:40,NT1,5764.8,7226.4,0.0,7226.4,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,7009.0,8459.800000000001,1h_rolling_peak
L405S-012,04:45,NT1,5488.8,7044.0,0.0,7044.0,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,7001.599999999999,8459.800000000001,1h_rolling_peak
L405S-012,04:50,NT1,5481.6,7070.4,0.0,7070.4,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6975.799999999999,8459.800000000001,1h_rolling_peak
L405S-012,04:55,NT1,5364.0,7096.8,0.0,7096.8,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6981.0,8459.800000000001,1h_rolling_peak
L405S-012,05:00,NT1,5116.8,6739.2,0.0,6739.2,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6994.400000000001,8459.800000000001,1h_rolling_peak
L405S-012,05:05,NT1,5018.4,6506.4,0.0,6506.4,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6965.2,8459.800000000001,1h_rolling_peak
L405S-012,05:10,NT1,5215.2,6938.4,0.0,6938.4,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6983.599999999999,8459.800000000001,1h_rolling_peak
L405S-012,05:15,NT1,5565.6,7214.4,0.0,7214.4,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6991.399999999999,8459.800000000001,1h_rolling_peak
L405S-012,05:20,NT1,5354.4,7164.0,0.0,7164.0,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,7021.0,8459.800000000001,1h_rolling_peak
L405S-012,05:25,NT1,5368.8,6938.4,0.0,6938.4,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6996.200000000001,8459.800000000001,1h_rolling_peak
L405S-012,05:30,NT1,5450.4,6780.0,0.0,6780.0,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6983.8,8459.800000000001,1h_rolling_peak
L405S-012,05:35,NT1,5455.2,6964.8,0.0,6964.8,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6973.599999999999,8459.800000000001,1h_rolling_peak
L405S-012,05:40,NT1,5716.8,7305.6,0.0,7305.6,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6980.2,8459.800000000001,1h_rolling_peak
L405S-012,05:45,NT1,5656.8,7389.6,0.0,7389.6,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,7009.0,8459.800000000001,1h_rolling_peak
L405S-012,05:50,NT1,5500.8,7010.4,0.0,7010.4,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,7004.0,8459.800000000001,1h_rolling_peak
L405S-012,05:55,NT1,5356.8,6885.6,0.0,6885.6,observed_upstream_mainline,6756.0,daily_congested_median_across_weekdays,6986.400000000001,8459.800000000001,1h_rolling_peak
L405S-012,19:00,NT2,350.4,1022.4,0.0,1022.4,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:05,NT2,362.4,996.0,0.0,996.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:10,NT2,463.2,1108.8,0.0,1108.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:15,NT2,403.2,1048.8,0.0,1048.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:20,NT2,393.6,1036.8,0.0,1036.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:25,NT2,441.6,1065.6,0.0,1065.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:30,NT2,384.0,1008.0,0.0,1008.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:35,NT2,463.2,1111.2,0.0,1111.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:40,NT2,381.6,1065.6,0.0,1065.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:45,NT2,408.0,1104.0,0.0,1104.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:50,NT2,446.4,1058.4,0.0,1058.4,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,,7896.400000000001,1h_rolling_peak
L405S-012,19:55,NT2,432.0,1044.0,0.0,1044.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1055.8,7896.400000000001,1h_rolling_peak
L405S-012,20:00,NT2,388.8,1005.6,0.0,1005.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1054.3999999999999,7896.400000000001,1h_rolling_peak
L405S-012,20:05,NT2,480.0,1142.4,0.0,1142.4,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1066.6000000000001,7896.400000000001,1h_rolling_peak
L405S-012,20:10,NT2,537.6,1243.2,0.0,1243.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1077.8,7896.400000000001,1h_rolling_peak
L405S-012,20:15,NT2,607.2,1272.0,0.0,1272.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1096.3999999999999,7896.400000000001,1h_rolling_peak
L405S-012,20:20,NT2,588.0,1336.8,0.0,1336.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1121.4,7896.400000000001,1h_rolling_peak
L405S-012,20:25,NT2,763.2,1466.4,0.0,1466.4,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1154.8,7896.400000000001,1h_rolling_peak
L405S-012,20:30,NT2,768.0,1564.8,0.0,1564.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1201.2,7896.400000000001,1h_rolling_peak
L405S-012,20:35,NT2,813.6,1514.4,0.0,1514.4,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1234.8,7896.400000000001,1h_rolling_peak
L405S-012,20:40,NT2,902.4,1725.6,0.0,1725.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1289.8,7896.400000000001,1h_rolling_peak
L405S-012,20:45,NT2,1017.6,1833.6,0.0,1833.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1350.6000000000001,7896.400000000001,1h_rolling_peak
L405S-012,20:50,NT2,955.2,1735.2,0.0,1735.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1407.0,7896.400000000001,1h_rolling_peak
L405S-012,20:55,NT2,880.8,1737.6,0.0,1737.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1464.8,7896.400000000001,1h_rolling_peak
L405S-012,21:00,NT2,890.4,1752.0,0.0,1752.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1527.0,7896.400000000001,1h_rolling_peak
L405S-012,21:05,NT2,842.4,1708.8,0.0,1708.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1574.1999999999998,7896.400000000001,1h_rolling_peak
L405S-012,21:10,NT2,1190.4,1912.8,0.0,1912.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1630.0,7896.400000000001,1h_rolling_peak
L405S-012,21:15,NT2,1286.4,2143.2,0.0,2143.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1702.5999999999997,7896.400000000001,1h_rolling_peak
L405S-012,21:20,NT2,1392.0,2347.2,0.0,2347.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1786.8,7896.400000000001,1h_rolling_peak
L405S-012,21:25,NT2,1648.8,2536.8,0.0,2536.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,1875.9999999999998,7896.400000000001,1h_rolling_peak
L405S-012,21:30,NT2,2076.0,3100.8,0.0,3100.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,2004.0,7896.400000000001,1h_rolling_peak
L405S-012,21:35,NT2,2505.6,3559.2,0.0,3559.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,2174.4,7896.400000000001,1h_rolling_peak
L405S-012,21:40,NT2,2796.0,3765.6,0.0,3765.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,2344.4,7896.400000000001,1h_rolling_peak
L405S-012,21:45,NT2,2872.8,3792.0,0.0,3792.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,2507.6,7896.400000000001,1h_rolling_peak
L405S-012,21:50,NT2,2904.0,3981.6,0.0,3981.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,2694.7999999999997,7896.400000000001,1h_rolling_peak
L405S-012,21:55,NT2,2563.2,3487.2,0.0,3487.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,2840.6,7896.400000000001,1h_rolling_peak
L405S-012,22:00,NT2,2232.0,3156.0,0.0,3156.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,2957.6,7896.400000000001,1h_rolling_peak
L405S-012,22:05,NT2,2366.4,3328.8,0.0,3328.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,3092.6,7896.400000000001,1h_rolling_peak
L405S-012,22:10,NT2,2498.4,3487.2,0.0,3487.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,3223.7999999999997,7896.400000000001,1h_rolling_peak
L405S-012,22:15,NT2,2834.4,3835.2,0.0,3835.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,3364.7999999999997,7896.400000000001,1h_rolling_peak
L405S-012,22:20,NT2,3314.4,4377.6,0.0,4377.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,3534.0,7896.400000000001,1h_rolling_peak
L405S-012,22:25,NT2,3561.6,4680.0,0.0,4680.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,3712.6,7896.400000000001,1h_rolling_peak
L405S-012,22:30,NT2,3820.8,4785.6,0.0,4785.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,3853.0,7896.400000000001,1h_rolling_peak
L405S-012,22:35,NT2,4248.0,5474.4,0.0,5474.4,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,4012.6,7896.400000000001,1h_rolling_peak
L405S-012,22:40,NT2,4958.4,6019.2,0.0,6019.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,4200.4,7896.400000000001,1h_rolling_peak
L405S-012,22:45,NT2,5352.0,6482.4,0.0,6482.4,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,4424.599999999999,7896.400000000001,1h_rolling_peak
L405S-012,22:50,NT2,5596.8,6993.6,0.0,6993.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,4675.599999999999,7896.400000000001,1h_rolling_peak
L405S-012,22:55,NT2,5488.8,6662.4,0.0,6662.4,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,4940.2,7896.400000000001,1h_rolling_peak
L405S-012,23:00,NT2,4872.0,6184.8,0.0,6184.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,5192.6,7896.400000000001,1h_rolling_peak
L405S-012,23:05,NT2,4857.6,6064.8,0.0,6064.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,5420.599999999999,7896.400000000001,1h_rolling_peak
L405S-012,23:10,NT2,5272.8,6487.2,0.0,6487.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,5670.599999999999,7896.400000000001,1h_rolling_peak
L405S-012,23:15,NT2,5805.6,6909.6,0.0,6909.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,5926.8,7896.400000000001,1h_rolling_peak
L405S-012,23:20,NT2,6547.2,7653.6,0.0,7653.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,6199.799999999999,7896.400000000001,1h_rolling_peak
L405S-012,23:25,NT2,6595.2,7929.6,0.0,7929.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,6470.600000000001,7896.400000000001,1h_rolling_peak
L405S-012,23:30,NT2,7140.0,8433.6,0.0,8433.6,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,6774.599999999999,7896.400000000001,1h_rolling_peak
L405S-012,23:35,NT2,7600.8,8752.8,0.0,8752.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,7047.799999999999,7896.400000000001,1h_rolling_peak
L405S-012,23:40,NT2,7855.2,9175.2,0.0,9175.2,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,7310.799999999999,7896.400000000001,1h_rolling_peak
L405S-012,23:45,NT2,7922.4,9184.8,0.0,9184.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,7536.0,7896.400000000001,1h_rolling_peak
L405S-012,23:50,NT2,7989.6,9292.8,0.0,9292.8,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,7727.599999999999,7896.400000000001,1h_rolling_peak
L405S-012,23:55,NT2,7404.0,8688.0,0.0,8688.0,observed_upstream_mainline,1866.0,daily_period_median_fallback_no_congestion,7896.400000000001,7896.400000000001,1h_rolling_peak
L405S-012,15:00,PM,2380.8,3991.2,0.0,3991.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:05,PM,2916.0,4521.6,0.0,4521.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:10,PM,2551.2,4226.4,0.0,4226.4,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:15,PM,2416.8,3950.4,0.0,3950.4,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:20,PM,2186.4,3720.0,0.0,3720.0,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:25,PM,2162.4,3700.8,0.0,3700.8,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:30,PM,2090.4,3780.0,0.0,3780.0,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:35,PM,2121.6,3619.2,0.0,3619.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:40,PM,2097.6,3525.6,0.0,3525.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:45,PM,1924.8,3420.0,0.0,3420.0,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:50,PM,1795.2,3225.6,0.0,3225.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,,3748.6,1h_rolling_peak
L405S-012,15:55,PM,1720.8,3302.4,0.0,3302.4,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3748.6,3748.6,1h_rolling_peak
L405S-012,16:00,PM,1612.8,3112.8,0.0,3112.8,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3675.4,3748.6,1h_rolling_peak
L405S-012,16:05,PM,1507.2,2988.0,0.0,2988.0,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3547.6,3748.6,1h_rolling_peak
L405S-012,16:10,PM,1461.6,2992.8,0.0,2992.8,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3444.8000000000006,3748.6,1h_rolling_peak
L405S-012,16:15,PM,1507.2,3055.2,0.0,3055.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3370.2000000000003,3748.6,1h_rolling_peak
L405S-012,16:20,PM,1548.0,2971.2,0.0,2971.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3307.7999999999997,3748.6,1h_rolling_peak
L405S-012,16:25,PM,1512.0,3009.6,0.0,3009.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3250.2000000000003,3748.6,1h_rolling_peak
L405S-012,16:30,PM,1356.0,2817.6,0.0,2817.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3170.0,3748.6,1h_rolling_peak
L405S-012,16:35,PM,1348.8,2851.2,0.0,2851.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3106.0,3748.6,1h_rolling_peak
L405S-012,16:40,PM,1221.6,2712.0,0.0,2712.0,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,3038.2000000000003,3748.6,1h_rolling_peak
L405S-012,16:45,PM,1144.8,2498.4,0.0,2498.4,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2961.4,3748.6,1h_rolling_peak
L405S-012,16:50,PM,1135.2,2544.0,0.0,2544.0,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2904.6,3748.6,1h_rolling_peak
L405S-012,16:55,PM,1039.2,2464.8,0.0,2464.8,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2834.7999999999997,3748.6,1h_rolling_peak
L405S-012,17:00,PM,1029.6,1819.2,0.0,1819.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2727.0,3748.6,1h_rolling_peak
L405S-012,17:05,PM,1106.4,1845.6,0.0,1845.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2631.7999999999997,3748.6,1h_rolling_peak
L405S-012,17:10,PM,948.0,1725.6,0.0,1725.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2526.2000000000003,3748.6,1h_rolling_peak
L405S-012,17:15,PM,972.0,1728.0,0.0,1728.0,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2415.6,3748.6,1h_rolling_peak
L405S-012,17:20,PM,919.2,1639.2,0.0,1639.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2304.6,3748.6,1h_rolling_peak
L405S-012,17:25,PM,933.6,1735.2,0.0,1735.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2198.4,3748.6,1h_rolling_peak
L405S-012,17:30,PM,885.6,1639.2,0.0,1639.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2100.2,3748.6,1h_rolling_peak
L405S-012,17:35,PM,859.2,1684.8,0.0,1684.8,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,2003.0,3748.6,1h_rolling_peak
L405S-012,17:40,PM,770.4,1449.6,0.0,1449.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,1897.8000000000002,3748.6,1h_rolling_peak
L405S-012,17:45,PM,640.8,1322.4,0.0,1322.4,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,1799.8,3748.6,1h_rolling_peak
L405S-012,17:50,PM,559.2,1200.0,0.0,1200.0,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,1687.8,3748.6,1h_rolling_peak
L405S-012,17:55,PM,734.4,1437.6,0.0,1437.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,1602.2,3748.6,1h_rolling_peak
L405S-012,18:00,PM,628.8,1365.6,0.0,1365.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,1564.3999999999999,3748.6,1h_rolling_peak
L405S-012,18:05,PM,602.4,1329.6,0.0,1329.6,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,1521.3999999999999,3748.6,1h_rolling_peak
L405S-012,18:10,PM,636.0,1392.0,0.0,1392.0,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,1493.5999999999997,3748.6,1h_rolling_peak
L405S-012,18:15,PM,475.2,1156.8,0.0,1156.8,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,1446.0,3748.6,1h_rolling_peak
L405S-012,18:20,PM,520.8,1135.2,0.0,1135.2,observed_upstream_mainline,990.0,daily_period_median_fallback_no_congestion,1404.0,3748.6,1h_rolling_peak
