model_link_id,tmc_id,timestamp_la,timestamp,interval_min,day_id,day_type,period_id,speed_mph,flow_rate_vph,interval_volume_veh,occupancy,sample_count,coverage_ratio,lanes,source_corridor,quality_flag,observed_or_inferred
L405S-061,1201350,2025-06-17 15:50:00-07:00,2025-06-17T22:50:00Z,5,2025-06-17,weekday,PM,72.4,1800.0,150.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 15:55:00-07:00,2025-06-17T22:55:00Z,5,2025-06-17,weekday,PM,72.8,1644.0,137.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:00:00-07:00,2025-06-17T23:00:00Z,5,2025-06-17,weekday,PM,71.5,1896.0,158.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:05:00-07:00,2025-06-17T23:05:00Z,5,2025-06-17,weekday,PM,71.0,1800.0,150.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:10:00-07:00,2025-06-17T23:10:00Z,5,2025-06-17,weekday,PM,70.5,1428.0,119.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:15:00-07:00,2025-06-17T23:15:00Z,5,2025-06-17,weekday,PM,71.6,1728.0,144.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:20:00-07:00,2025-06-17T23:20:00Z,5,2025-06-17,weekday,PM,73.4,1632.0,136.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:25:00-07:00,2025-06-17T23:25:00Z,5,2025-06-17,weekday,PM,73.1,1260.0,105.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:30:00-07:00,2025-06-17T23:30:00Z,5,2025-06-17,weekday,PM,72.4,1404.0,117.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:35:00-07:00,2025-06-17T23:35:00Z,5,2025-06-17,weekday,PM,73.5,1128.0,94.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:40:00-07:00,2025-06-17T23:40:00Z,5,2025-06-17,weekday,PM,71.5,1212.0,101.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:45:00-07:00,2025-06-17T23:45:00Z,5,2025-06-17,weekday,PM,71.4,1116.0,93.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:50:00-07:00,2025-06-17T23:50:00Z,5,2025-06-17,weekday,PM,72.5,1236.0,103.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 16:55:00-07:00,2025-06-17T23:55:00Z,5,2025-06-17,weekday,PM,72.5,1032.0,86.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:00:00-07:00,2025-06-18T00:00:00Z,5,2025-06-17,weekday,PM,72.8,960.0,80.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:05:00-07:00,2025-06-18T00:05:00Z,5,2025-06-17,weekday,PM,73.0,684.0,57.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:10:00-07:00,2025-06-18T00:10:00Z,5,2025-06-17,weekday,PM,73.8,936.0,78.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:15:00-07:00,2025-06-18T00:15:00Z,5,2025-06-17,weekday,PM,72.9,816.0,68.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:20:00-07:00,2025-06-18T00:20:00Z,5,2025-06-17,weekday,PM,73.3,948.0,79.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:25:00-07:00,2025-06-18T00:25:00Z,5,2025-06-17,weekday,PM,72.2,756.0,63.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:30:00-07:00,2025-06-18T00:30:00Z,5,2025-06-17,weekday,PM,71.4,864.0,72.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:35:00-07:00,2025-06-18T00:35:00Z,5,2025-06-17,weekday,PM,70.9,696.0,58.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:40:00-07:00,2025-06-18T00:40:00Z,5,2025-06-17,weekday,PM,71.3,660.0,55.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:45:00-07:00,2025-06-18T00:45:00Z,5,2025-06-17,weekday,PM,71.9,660.0,55.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:50:00-07:00,2025-06-18T00:50:00Z,5,2025-06-17,weekday,PM,70.8,732.0,61.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 17:55:00-07:00,2025-06-18T00:55:00Z,5,2025-06-17,weekday,PM,72.1,708.0,59.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:00:00-07:00,2025-06-18T01:00:00Z,5,2025-06-17,weekday,PM,71.2,540.0,45.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:05:00-07:00,2025-06-18T01:05:00Z,5,2025-06-17,weekday,PM,70.9,564.0,47.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:10:00-07:00,2025-06-18T01:10:00Z,5,2025-06-17,weekday,PM,70.1,516.0,43.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:15:00-07:00,2025-06-18T01:15:00Z,5,2025-06-17,weekday,PM,72.3,456.0,38.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:20:00-07:00,2025-06-18T01:20:00Z,5,2025-06-17,weekday,PM,72.3,456.0,38.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:25:00-07:00,2025-06-18T01:25:00Z,5,2025-06-17,weekday,PM,72.1,408.0,34.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:30:00-07:00,2025-06-18T01:30:00Z,5,2025-06-17,weekday,PM,68.6,456.0,38.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:35:00-07:00,2025-06-18T01:35:00Z,5,2025-06-17,weekday,PM,71.2,480.0,40.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:40:00-07:00,2025-06-18T01:40:00Z,5,2025-06-17,weekday,PM,69.5,396.0,33.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:45:00-07:00,2025-06-18T01:45:00Z,5,2025-06-17,weekday,PM,70.8,540.0,45.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:50:00-07:00,2025-06-18T01:50:00Z,5,2025-06-17,weekday,PM,71.6,360.0,30.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 18:55:00-07:00,2025-06-18T01:55:00Z,5,2025-06-17,weekday,PM,72.8,420.0,35.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:00:00-07:00,2025-06-18T02:00:00Z,5,2025-06-17,weekday,NT2,72.9,384.0,32.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:05:00-07:00,2025-06-18T02:05:00Z,5,2025-06-17,weekday,NT2,72.2,360.0,30.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:10:00-07:00,2025-06-18T02:10:00Z,5,2025-06-17,weekday,NT2,72.6,468.0,39.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:15:00-07:00,2025-06-18T02:15:00Z,5,2025-06-17,weekday,NT2,71.9,288.0,24.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:20:00-07:00,2025-06-18T02:20:00Z,5,2025-06-17,weekday,NT2,72.0,384.0,32.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:25:00-07:00,2025-06-18T02:25:00Z,5,2025-06-17,weekday,NT2,72.2,360.0,30.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:30:00-07:00,2025-06-18T02:30:00Z,5,2025-06-17,weekday,NT2,71.8,384.0,32.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:35:00-07:00,2025-06-18T02:35:00Z,5,2025-06-17,weekday,NT2,72.4,456.0,38.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:40:00-07:00,2025-06-18T02:40:00Z,5,2025-06-17,weekday,NT2,72.5,420.0,35.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:45:00-07:00,2025-06-18T02:45:00Z,5,2025-06-17,weekday,NT2,72.8,468.0,39.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:50:00-07:00,2025-06-18T02:50:00Z,5,2025-06-17,weekday,NT2,72.2,492.0,41.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 19:55:00-07:00,2025-06-18T02:55:00Z,5,2025-06-17,weekday,NT2,73.2,360.0,30.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:00:00-07:00,2025-06-18T03:00:00Z,5,2025-06-17,weekday,NT2,72.7,420.0,35.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:05:00-07:00,2025-06-18T03:05:00Z,5,2025-06-17,weekday,NT2,72.8,360.0,30.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:10:00-07:00,2025-06-18T03:10:00Z,5,2025-06-17,weekday,NT2,73.9,348.0,29.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:15:00-07:00,2025-06-18T03:15:00Z,5,2025-06-17,weekday,NT2,73.5,420.0,35.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:20:00-07:00,2025-06-18T03:20:00Z,5,2025-06-17,weekday,NT2,73.2,396.0,33.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:25:00-07:00,2025-06-18T03:25:00Z,5,2025-06-17,weekday,NT2,73.4,552.0,46.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:30:00-07:00,2025-06-18T03:30:00Z,5,2025-06-17,weekday,NT2,72.9,528.0,44.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:35:00-07:00,2025-06-18T03:35:00Z,5,2025-06-17,weekday,NT2,73.1,684.0,57.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:40:00-07:00,2025-06-18T03:40:00Z,5,2025-06-17,weekday,NT2,73.1,708.0,59.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:45:00-07:00,2025-06-18T03:45:00Z,5,2025-06-17,weekday,NT2,74.2,660.0,55.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:50:00-07:00,2025-06-18T03:50:00Z,5,2025-06-17,weekday,NT2,74.0,816.0,68.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 20:55:00-07:00,2025-06-18T03:55:00Z,5,2025-06-17,weekday,NT2,72.3,780.0,65.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:00:00-07:00,2025-06-18T04:00:00Z,5,2025-06-17,weekday,NT2,72.8,588.0,49.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:05:00-07:00,2025-06-18T04:05:00Z,5,2025-06-17,weekday,NT2,73.6,744.0,62.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:10:00-07:00,2025-06-18T04:10:00Z,5,2025-06-17,weekday,NT2,72.6,744.0,62.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:15:00-07:00,2025-06-18T04:15:00Z,5,2025-06-17,weekday,NT2,71.5,900.0,75.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:20:00-07:00,2025-06-18T04:20:00Z,5,2025-06-17,weekday,NT2,71.6,1116.0,93.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:25:00-07:00,2025-06-18T04:25:00Z,5,2025-06-17,weekday,NT2,72.9,1164.0,97.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:30:00-07:00,2025-06-18T04:30:00Z,5,2025-06-17,weekday,NT2,72.0,1308.0,109.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:35:00-07:00,2025-06-18T04:35:00Z,5,2025-06-17,weekday,NT2,71.7,1920.0,160.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:40:00-07:00,2025-06-18T04:40:00Z,5,2025-06-17,weekday,NT2,73.8,1752.0,146.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:45:00-07:00,2025-06-18T04:45:00Z,5,2025-06-17,weekday,NT2,73.1,1824.0,152.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:50:00-07:00,2025-06-18T04:50:00Z,5,2025-06-17,weekday,NT2,73.1,1740.0,145.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 21:55:00-07:00,2025-06-18T04:55:00Z,5,2025-06-17,weekday,NT2,73.1,1728.0,144.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:00:00-07:00,2025-06-18T05:00:00Z,5,2025-06-17,weekday,NT2,71.1,1260.0,105.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:05:00-07:00,2025-06-18T05:05:00Z,5,2025-06-17,weekday,NT2,71.2,1812.0,151.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:10:00-07:00,2025-06-18T05:10:00Z,5,2025-06-17,weekday,NT2,71.2,2088.0,174.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:15:00-07:00,2025-06-18T05:15:00Z,5,2025-06-17,weekday,NT2,72.7,1980.0,165.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:20:00-07:00,2025-06-18T05:20:00Z,5,2025-06-17,weekday,NT2,71.1,2448.0,204.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:25:00-07:00,2025-06-18T05:25:00Z,5,2025-06-17,weekday,NT2,70.2,2652.0,221.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:30:00-07:00,2025-06-18T05:30:00Z,5,2025-06-17,weekday,NT2,71.9,3060.0,255.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:35:00-07:00,2025-06-18T05:35:00Z,5,2025-06-17,weekday,NT2,71.0,3264.0,272.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:40:00-07:00,2025-06-18T05:40:00Z,5,2025-06-17,weekday,NT2,72.0,3816.0,318.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:45:00-07:00,2025-06-18T05:45:00Z,5,2025-06-17,weekday,NT2,70.8,3840.0,320.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:50:00-07:00,2025-06-18T05:50:00Z,5,2025-06-17,weekday,NT2,72.7,3480.0,290.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 22:55:00-07:00,2025-06-18T05:55:00Z,5,2025-06-17,weekday,NT2,72.7,3864.0,322.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:00:00-07:00,2025-06-18T06:00:00Z,5,2025-06-17,weekday,NT2,70.0,4092.0,341.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:05:00-07:00,2025-06-18T06:05:00Z,5,2025-06-17,weekday,NT2,69.7,3396.0,283.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:10:00-07:00,2025-06-18T06:10:00Z,5,2025-06-17,weekday,NT2,68.1,4152.0,346.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:15:00-07:00,2025-06-18T06:15:00Z,5,2025-06-17,weekday,NT2,67.4,4668.0,389.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:20:00-07:00,2025-06-18T06:20:00Z,5,2025-06-17,weekday,NT2,66.6,5088.0,424.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:25:00-07:00,2025-06-18T06:25:00Z,5,2025-06-17,weekday,NT2,67.5,5736.0,478.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:30:00-07:00,2025-06-18T06:30:00Z,5,2025-06-17,weekday,NT2,67.5,6036.0,503.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:35:00-07:00,2025-06-18T06:35:00Z,5,2025-06-17,weekday,NT2,65.7,6288.0,524.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:40:00-07:00,2025-06-18T06:40:00Z,5,2025-06-17,weekday,NT2,65.7,6588.0,549.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:45:00-07:00,2025-06-18T06:45:00Z,5,2025-06-17,weekday,NT2,65.4,6924.0,577.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:50:00-07:00,2025-06-18T06:50:00Z,5,2025-06-17,weekday,NT2,65.0,6672.0,556.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-17 23:55:00-07:00,2025-06-18T06:55:00Z,5,2025-06-17,weekday,NT2,64.2,6228.0,519.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:00:00-07:00,2025-06-18T07:00:00Z,5,2025-06-18,weekday,NT1,63.00000000000001,6204.0,517.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:05:00-07:00,2025-06-18T07:05:00Z,5,2025-06-18,weekday,NT1,62.4,5964.0,497.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:10:00-07:00,2025-06-18T07:10:00Z,5,2025-06-18,weekday,NT1,62.8,6516.0,543.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:15:00-07:00,2025-06-18T07:15:00Z,5,2025-06-18,weekday,NT1,61.400000000000006,7152.0,596.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:20:00-07:00,2025-06-18T07:20:00Z,5,2025-06-18,weekday,NT1,61.70000000000001,6516.0,543.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:25:00-07:00,2025-06-18T07:25:00Z,5,2025-06-18,weekday,NT1,60.8,6324.0,527.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:30:00-07:00,2025-06-18T07:30:00Z,5,2025-06-18,weekday,NT1,59.70000000000001,7104.0,592.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:35:00-07:00,2025-06-18T07:35:00Z,5,2025-06-18,weekday,NT1,60.0,6888.0,574.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:40:00-07:00,2025-06-18T07:40:00Z,5,2025-06-18,weekday,NT1,59.50000000000001,6936.0,578.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:45:00-07:00,2025-06-18T07:45:00Z,5,2025-06-18,weekday,NT1,60.2,7008.0,584.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:50:00-07:00,2025-06-18T07:50:00Z,5,2025-06-18,weekday,NT1,60.9,6660.0,555.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 00:55:00-07:00,2025-06-18T07:55:00Z,5,2025-06-18,weekday,NT1,60.9,6384.0,532.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:00:00-07:00,2025-06-18T08:00:00Z,5,2025-06-18,weekday,NT1,60.5,6792.0,566.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:05:00-07:00,2025-06-18T08:05:00Z,5,2025-06-18,weekday,NT1,61.20000000000001,6936.0,578.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:10:00-07:00,2025-06-18T08:10:00Z,5,2025-06-18,weekday,NT1,60.6,6432.0,536.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:15:00-07:00,2025-06-18T08:15:00Z,5,2025-06-18,weekday,NT1,60.8,5844.0,487.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:20:00-07:00,2025-06-18T08:20:00Z,5,2025-06-18,weekday,NT1,61.70000000000001,5880.0,490.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:25:00-07:00,2025-06-18T08:25:00Z,5,2025-06-18,weekday,NT1,61.50000000000001,6240.0,520.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:30:00-07:00,2025-06-18T08:30:00Z,5,2025-06-18,weekday,NT1,60.2,6300.0,525.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:35:00-07:00,2025-06-18T08:35:00Z,5,2025-06-18,weekday,NT1,60.4,6420.0,535.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:40:00-07:00,2025-06-18T08:40:00Z,5,2025-06-18,weekday,NT1,60.0,6456.0,538.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:45:00-07:00,2025-06-18T08:45:00Z,5,2025-06-18,weekday,NT1,60.7,6768.0,564.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:50:00-07:00,2025-06-18T08:50:00Z,5,2025-06-18,weekday,NT1,60.1,5544.0,462.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 01:55:00-07:00,2025-06-18T08:55:00Z,5,2025-06-18,weekday,NT1,61.3,5676.0,473.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:00:00-07:00,2025-06-18T09:00:00Z,5,2025-06-18,weekday,NT1,61.20000000000001,5712.0,476.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:05:00-07:00,2025-06-18T09:05:00Z,5,2025-06-18,weekday,NT1,60.7,6060.0,505.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:10:00-07:00,2025-06-18T09:10:00Z,5,2025-06-18,weekday,NT1,60.5,5856.0,488.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:15:00-07:00,2025-06-18T09:15:00Z,5,2025-06-18,weekday,NT1,60.2,5928.0,494.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:20:00-07:00,2025-06-18T09:20:00Z,5,2025-06-18,weekday,NT1,60.0,6372.0,531.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:25:00-07:00,2025-06-18T09:25:00Z,5,2025-06-18,weekday,NT1,61.20000000000001,5952.0,496.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:30:00-07:00,2025-06-18T09:30:00Z,5,2025-06-18,weekday,NT1,62.1,4836.0,403.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:35:00-07:00,2025-06-18T09:35:00Z,5,2025-06-18,weekday,NT1,63.400000000000006,4932.0,411.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:40:00-07:00,2025-06-18T09:40:00Z,5,2025-06-18,weekday,NT1,63.3,5484.0,457.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:45:00-07:00,2025-06-18T09:45:00Z,5,2025-06-18,weekday,NT1,62.4,6096.0,508.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:50:00-07:00,2025-06-18T09:50:00Z,5,2025-06-18,weekday,NT1,64.1,5532.0,461.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 02:55:00-07:00,2025-06-18T09:55:00Z,5,2025-06-18,weekday,NT1,64.3,5352.0,446.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 03:00:00-07:00,2025-06-18T10:00:00Z,5,2025-06-18,weekday,NT1,64.5,4920.0,410.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 03:05:00-07:00,2025-06-18T10:05:00Z,5,2025-06-18,weekday,NT1,66.0,4920.0,410.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 03:10:00-07:00,2025-06-18T10:10:00Z,5,2025-06-18,weekday,NT1,65.0,4764.0,397.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 03:15:00-07:00,2025-06-18T10:15:00Z,5,2025-06-18,weekday,NT1,66.0,4920.0,410.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 03:20:00-07:00,2025-06-18T10:20:00Z,5,2025-06-18,weekday,NT1,65.9,4752.0,396.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 03:25:00-07:00,2025-06-18T10:25:00Z,5,2025-06-18,weekday,NT1,65.0,4392.0,366.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 03:30:00-07:00,2025-06-18T10:30:00Z,5,2025-06-18,weekday,NT1,65.5,4776.0,398.0,,1,1.0,6,D12_I405_S,observed_complete,observed
L405S-061,1201350,2025-06-18 03:35:00-07:00,2025-06-18T10:35:00Z,5,2025-06-18,weekday,NT1,64.6,4848.0,404.0,,1,1.0,6,D12_I405_S,observed_complete,observed
