tmc_code,t_min,speed,speed_smoothed,corridor,facility,miles,net_lanes,net_link_id,free_speed,capacity_vphpl,cutoff,q_vphpl
110-04182,1065,59.556666666666665,59.80511111111111,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2073.1339413941314
110-04182,1080,59.608,59.46622222222222,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2082.859475387115
110-04182,1095,59.234,59.68866666666667,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2076.5375574431396
110-04182,1110,60.224000000000004,59.61000000000001,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2078.800028469699
110-04182,1125,59.372,59.443999999999996,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2083.478282997341
110-04182,1140,58.736,59.19755555555556,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2090.1892514082106
110-04182,1155,59.48466666666666,59.423555555555545,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2084.0455666532735
110-04182,1170,60.05,59.85133333333332,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2071.7645805204406
110-04182,1185,60.01933333333333,60.04377777777777,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2065.949411399353
110-04182,1200,60.062000000000005,60.333333333333336,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2056.844028502966
110-04182,1215,60.91866666666667,60.467999999999996,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2052.458811447168
110-04182,1230,60.42333333333333,60.39688888888889,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2054.7865705290596
110-04182,1245,59.84866666666667,60.50844444444444,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2051.1226695059095
110-04182,1260,61.25333333333333,60.29511111111111,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2058.071035308484
110-04182,1275,59.78333333333333,60.815777777777775,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2040.672909247481
110-04182,1290,61.410666666666664,61.00288888888889,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2034.046274710646
110-04182,1305,61.81466666666667,62.32244444444444,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,1980.9613349965748
110-04182,1320,63.742,63.30533333333333,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,1932.8756252661176
110-04182,1335,64.35933333333334,63.32244444444444,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,1931.9623955363604
110-04182,1350,61.866,62.117111111111114,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,1990.0151466821874
110-04182,1365,60.126,60.97622222222222,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2035.0032568310896
110-04182,1380,60.93666666666666,60.367111111111114,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2055.753239701071
110-04182,1395,60.03866666666667,60.3331111111111,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2056.851184643016
110-04182,1410,60.024,60.47666666666667,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2052.1732450710656
110-04182,1425,61.367333333333335,60.69566666666667,I-66 EB,GP,0.453427,4,31829,70.0,2200.0,49.0,2044.820045604222
110-04183,0,64.992,65.432,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1793.0672694407972
110-04183,15,65.872,64.92133333333334,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1832.2761869990688
110-04183,30,63.9,65.12777777777778,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1816.940473971895
110-04183,45,65.61133333333333,64.77222222222223,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1842.9494117509607
110-04183,60,64.80533333333334,64.68977777777778,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1848.7121748706945
110-04183,75,63.65266666666666,63.98466666666667,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1894.332865850955
110-04183,90,63.496,62.66177777777778,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1965.2832954150776
110-04183,105,60.836666666666666,62.842888888888886,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1956.5309713910813
110-04183,120,64.196,63.75466666666667,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1907.9270702608712
110-04183,135,66.23133333333334,64.89666666666668,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1834.0645744135804
110-04183,150,64.26266666666668,64.80555555555556,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1840.591795160611
110-04183,165,63.92266666666667,63.88288888888891,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1900.4207922895837
110-04183,180,63.46333333333334,64.13044444444445,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1885.4061041472344
110-04183,195,65.00533333333333,64.99977777777777,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1826.5272861854605
110-04183,210,66.53066666666668,66.14777777777779,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1729.9268538790382
110-04183,225,66.90733333333334,67.33177777777779,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1595.6878531722407
110-04183,240,68.55733333333335,68.47244444444446,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1402.6123160056322
110-04183,255,69.95266666666666,69.60666666666667,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1009.442962381456
110-04183,270,70.31,70.11911111111111,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,40.450199043894216
110-04183,285,70.09466666666667,69.86444444444446,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,775.2181015781262
110-04183,300,69.18866666666666,68.492,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1398.3505893768115
110-04183,315,66.19266666666667,65.104,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1818.7410911402185
110-04183,330,59.93066666666667,58.63755555555556,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2104.444396060717
110-04183,345,49.78933333333334,53.048,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2187.7516588035232
110-04183,360,49.424,48.61533333333333,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2199.31330856144
110-04183,375,46.632666666666665,45.57933333333333,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2187.172557621964
110-04183,390,40.681333333333335,41.82222222222222,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2153.534858404229
110-04183,405,38.15266666666666,37.88088888888888,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2098.8274123514484
110-04183,420,34.80866666666667,35.87555555555556,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2063.9742709313496
110-04183,435,34.665333333333336,34.52688888888889,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2037.9812690985623
110-04183,450,34.10666666666667,33.01111111111111,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2006.3585599112205
110-04183,465,30.261333333333333,29.95577777777778,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1934.9372264963251
110-04183,480,25.499333333333333,28.585333333333335,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1899.5594449004352
110-04183,495,29.995333333333335,29.933333333333337,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1934.3745795296497
110-04183,510,34.30533333333334,32.03688888888889,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1984.6985722418824
110-04183,525,31.81,35.082,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2048.9258109011953
110-04183,540,39.13066666666667,40.02911111111111,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2130.98022106368
110-04183,555,49.14666666666667,47.934888888888885,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2197.873063138414
110-04183,570,55.52733333333333,54.858222222222224,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2170.7459885272638
110-04183,585,59.900666666666666,58.72977777777777,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2102.1886752221453
110-04183,600,60.76133333333333,61.108,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2030.232778373521
110-04183,615,62.662,62.172888888888885,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1987.5869322887152
110-04183,630,63.095333333333336,63.56377777777777,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1918.7766295742927
110-04183,645,64.934,63.23533333333333,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1936.5824788373973
110-04183,660,61.67666666666666,62.71133333333333,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1962.9158476793687
110-04183,675,61.52333333333333,61.53066666666666,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2014.2089007202096
110-04183,690,61.392,62.566,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1969.8017142145188
110-04183,705,64.78266666666667,63.89044444444445,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1899.9728437265378
110-04183,720,65.49666666666667,65.13755555555555,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1816.1973796082248
110-04183,735,65.13333333333334,65.16355555555556,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1814.2138490966086
110-04183,750,64.86066666666666,65.08666666666666,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1820.0479604282086
110-04183,765,65.266,65.38755555555555,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1796.6548887774532
110-04183,780,66.036,65.45622222222222,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1791.0970457125259
110-04183,795,65.06666666666666,65.38799999999999,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1796.619187148423
110-04183,810,65.06133333333334,65.3431111111111,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1800.207433111331
110-04183,825,65.90133333333333,65.27511111111112,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1805.5762076992714
110-04183,840,64.86266666666667,65.50622222222222,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1786.9961762998703
110-04183,855,65.75466666666667,64.68977777777778,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1848.7121748706945
110-04183,870,63.452,64.36,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1870.8326089846482
110-04183,885,63.873333333333335,62.10355555555555,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1990.6018069414777
110-04183,900,58.98533333333333,59.31866666666667,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2086.9257637349137
110-04183,915,55.09733333333334,56.30777777777778,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2150.799074743202
110-04183,930,54.84066666666667,56.568222222222225,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2146.5472285388046
110-04183,945,59.766666666666666,60.14577777777779,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,2062.791437749396
110-04183,960,65.83,63.9,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1899.4054103137698
110-04183,975,66.10333333333332,65.76422222222222,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1765.078840050421
110-04183,990,65.35933333333334,65.31822222222223,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1802.1817459593512
110-04183,1005,64.492,65.01844444444446,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1825.14530513549
110-04183,1020,65.204,65.01111111111112,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1825.6888731849895
110-04183,1035,65.33733333333333,65.3168888888889,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1802.2872091186296
110-04183,1050,65.40933333333334,65.48822222222223,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1788.477786490255
110-04183,1065,65.718,65.89288888888889,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1753.6471294566172
110-04183,1080,66.55133333333333,65.9768888888889,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1745.9923515004432
110-04183,1095,65.66133333333333,66.33844444444445,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1711.1704469959204
110-04183,1110,66.80266666666667,66.29311111111112,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1715.7132588237016
110-04183,1125,66.41533333333334,66.54444444444444,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1689.8319574216089
110-04183,1140,66.41533333333334,65.71666666666668,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1769.2172548973938
110-04183,1155,64.31933333333333,65.24666666666667,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1807.7984658713276
110-04183,1170,65.00533333333334,65.14755555555557,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1815.43578913469
110-04183,1185,66.118,65.83222222222223,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1759.0805895175731
110-04183,1200,66.37333333333333,66.40488888888889,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1704.4145351506197
110-04183,1215,66.72333333333333,66.836,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1657.502053436765
110-04183,1230,67.41133333333333,66.87377777777778,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1653.1131953527554
110-04183,1245,66.48666666666666,67.08444444444444,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1627.7133551246013
110-04183,1260,67.35533333333333,66.92177777777778,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1647.4661422337585
110-04183,1275,66.92333333333333,67.33044444444444,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1595.8674856866312
110-04183,1290,67.71266666666666,67.30333333333334,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1599.5028291808933
110-04183,1305,67.274,67.75666666666666,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1533.9714038640207
110-04183,1320,68.28333333333333,68.17533333333334,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1462.3683817073654
110-04183,1335,68.96866666666666,68.2108888888889,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1455.6648205464774
110-04183,1350,67.38066666666667,67.14933333333335,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1619.5543461604807
110-04183,1365,65.09866666666667,65.93977777777779,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1749.3933371468345
110-04183,1380,65.34,65.71444444444445,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1769.4095202344422
110-04183,1395,66.70466666666667,65.9428888888889,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1749.1093944504685
110-04183,1410,65.784,66.05533333333334,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1738.7015973136556
110-04183,1425,65.67733333333334,65.73066666666668,I-66 EB,GP,4.297312,2,39146,70.0,2200.0,49.0,1768.0036968946183
110-04184,0,65.28333333333333,65.35300000000001,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1799.419997022173
110-04184,15,65.42266666666667,64.83666666666666,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1838.3767586324377
110-04184,30,63.803999999999995,64.69888888888889,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1848.0800545318377
110-04184,45,64.86999999999999,64.3291111111111,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1872.831621934229
110-04184,60,64.31333333333333,64.63222222222223,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1852.6785288113824
110-04184,75,64.71333333333334,64.23688888888888,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1878.7288562119809
110-04184,90,63.684,63.10377777777777,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1943.4247344076807
110-04184,105,60.914,63.52533333333334,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1920.9160546230235
110-04184,120,65.97800000000001,64.52977777777778,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1859.6258390500448
110-04184,135,66.69733333333333,66.21044444444446,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1723.8622615585446
110-04184,150,65.956,66.18711111111112,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1726.1315507352808
110-04184,165,65.908,65.59355555555555,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1779.7215618119008
110-04184,180,64.91666666666667,65.90222222222222,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1752.804213553875
110-04184,195,66.882,65.928,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1750.4663367571043
110-04184,210,65.98533333333333,66.66977777777777,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1676.2568596500432
110-04184,225,67.142,67.28488888888889,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1601.957515751954
110-04184,240,68.72733333333333,68.57111111111111,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1380.632274872311
110-04184,255,69.84400000000001,69.41377777777778,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1113.4083461574553
110-04184,270,69.67,70.00488888888889,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,40.450199043894216
110-04184,285,70.50066666666666,69.88644444444444,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,741.7919500487976
110-04184,300,69.48866666666666,69.29644444444445,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1164.1386855220119
110-04184,315,67.9,68.15933333333334,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1465.3492613591202
110-04184,330,67.08933333333333,66.86711111111111,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1653.8912220104878
110-04184,345,65.61200000000001,65.31177777777778,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1802.6911996106344
110-04184,360,63.234,60.20377777777778,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2060.9718692824435
110-04184,375,51.76533333333334,53.79044444444444,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2181.7589305250767
110-04184,390,46.372,45.047111111111114,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2183.5957916883353
110-04184,405,37.004,40.149111111111104,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2132.613588541936
110-04184,420,37.07133333333333,34.26177777777777,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2032.6336140175106
110-04184,435,28.709999999999997,30.71822222222222,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1953.720682390316
110-04184,450,26.373333333333335,28.869333333333334,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1907.0621857021272
110-04184,465,31.52466666666667,31.289777777777775,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1967.382023114734
110-04184,480,35.97133333333333,35.01688888888889,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2047.6598372132325
110-04184,495,37.55466666666667,38.74822222222222,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2112.4661223788635
110-04184,510,42.718666666666664,44.19866666666667,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2177.0580954958723
110-04184,525,52.32266666666667,49.708444444444446,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2199.9598617901015
110-04184,540,54.083999999999996,53.91622222222222,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2180.6121278996784
110-04184,555,55.342,55.448,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2163.3619580538098
110-04184,570,56.918,57.176666666666655,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2135.753601789803
110-04184,585,59.269999999999996,60.15555555555556,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,2062.48590995304
110-04184,600,64.27866666666667,62.69888888888889,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1963.5122811565398
110-04184,615,64.548,64.58311111111111,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1856.026798007543
110-04184,630,64.92266666666667,65.274,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1805.6632727388808
110-04184,645,66.35133333333333,65.47466666666666,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1789.5896241964358
110-04184,660,65.15,65.49466666666666,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1787.948021579101
110-04184,675,64.98266666666667,65.08333333333333,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1820.2987302817771
110-04184,690,65.11733333333333,65.36066666666666,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1798.8083330935797
110-04184,705,65.982,65.54133333333334,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1784.0887901165297
110-04184,720,65.52466666666666,65.38555555555554,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1796.8155027124724
110-04184,735,64.65,64.90777777777778,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1833.2601283080785
110-04184,750,64.54866666666666,65.02644444444444,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1824.5513641500652
110-04184,765,65.88066666666667,65.15733333333333,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1814.6895456843138
110-04184,780,65.04266666666666,65.66444444444444,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1773.7094294772219
110-04184,795,66.07,65.71644444444443,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1769.2364858971014
110-04184,810,66.03666666666666,66.32244444444444,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1712.7798802875798
110-04184,825,66.86066666666666,66.22177777777777,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1722.7551897422345
110-04184,840,65.768,65.93644444444443,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1749.697325214547
110-04184,855,65.18066666666667,65.38000000000001,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1797.2612803035656
110-04184,870,65.19133333333333,65.28355555555557,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1804.9138247180158
110-04184,885,65.47866666666667,65.47533333333334,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1789.5350225532059
110-04184,900,65.756,65.33800000000001,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1800.6137523545744
110-04184,915,64.77933333333334,65.65511111111111,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1774.5065960734535
110-04184,930,66.43,65.26533333333333,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1806.3416583600151
110-04184,945,64.58666666666666,65.67444444444445,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1772.853418067922
110-04184,960,66.00666666666667,65.42511111111111,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1793.6256703294005
110-04184,975,65.682,66.12266666666667,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1732.3303549225338
110-04184,990,66.67933333333333,66.22066666666667,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1722.86386697688
110-04184,1005,66.30066666666667,66.38777777777779,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1706.1656054466905
110-04184,1020,66.18333333333334,66.022,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1741.8167416950282
110-04184,1035,65.58200000000001,65.71066666666667,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1769.7361437132802
110-04184,1050,65.36666666666666,65.53622222222222,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1784.5134508793828
110-04184,1065,65.66,65.9282222222222,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1750.4461196328152
110-04184,1080,66.758,66.25022222222222,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1719.9625701512007
110-04184,1095,66.33266666666667,66.91444444444444,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1648.3340750812795
110-04184,1110,67.65266666666666,66.87511111111111,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1652.9574075921546
110-04184,1125,66.64,66.71755555555556,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1670.9564032177743
110-04184,1140,65.86,65.88733333333333,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1754.1479723444277
110-04184,1155,65.16199999999999,65.78044444444444,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1763.6565846715935
110-04184,1170,66.31933333333333,65.97422222222222,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1746.237753990366
110-04184,1185,66.44133333333333,66.51044444444445,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1693.4351226083418
110-04184,1200,66.77066666666666,66.64111111111112,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1679.403326286636
110-04184,1215,66.71133333333334,67.19755555555555,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1613.3820564251862
110-04184,1230,68.11066666666667,67.02,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1635.6557593953426
110-04184,1245,66.238,67.42088888888888,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1583.498211246045
110-04184,1260,67.914,67.46622222222221,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1577.153503530636
110-04184,1275,68.24666666666667,67.85133333333333,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1518.8463301564339
110-04184,1290,67.39333333333333,67.60622222222223,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1556.9097870368464
110-04184,1305,67.17866666666667,67.794,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1528.0734219390085
110-04184,1320,68.81,68.22555555555556,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1452.8670244193172
110-04184,1335,68.688,68.52666666666667,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1390.6826670588596
110-04184,1350,68.08200000000001,67.61044444444445,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1556.2833331156878
110-04184,1365,66.06133333333334,67.22133333333333,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1610.3034426079569
110-04184,1380,67.52066666666666,66.85488888888888,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1655.3136702230556
110-04184,1395,66.98266666666667,66.55222222222223,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1689.0030309759
110-04184,1410,65.15333333333334,65.56911111111111,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1781.7722416872136
110-04184,1425,64.57133333333333,64.86233333333334,I-66 EB,GP,2.210167,3,39157,70.0,2200.0,49.0,1836.5386427175451
110-04670,0,54.093333333333334,54.03866666666667,I-395 SB,GP,0.031164,2,26827,70.0,2200.0,49.0,2179.4580552074267
